,e58_lr1_cifar_clip_0.004_evaluation/test_accuracy,e58_lr1_cifar_clip_0.004_evaluation/adv_success,e58_lr1_cifar_clip_0.0055_evaluation/test_accuracy,e58_lr1_cifar_clip_0.0055_evaluation/adv_success,e58_lr1_cifar_baseline_evaluation/test_accuracy,e58_lr1_cifar_baseline_evaluation/adv_success,e58_lr1_cifar_clipl2_0.5_evaluation/test_accuracy,e58_lr1_cifar_clipl2_0.5_evaluation/adv_success,e58_lr1_cifar_clipl2_20_evaluation/test_accuracy,e58_lr1_cifar_clipl2_20_evaluation/adv_success,e58_lr1_cifar_clipl2_10_evaluation/test_accuracy,e58_lr1_cifar_clipl2_10_evaluation/adv_success
26,0.11027070134878159,0.0,0.12360668927431107,0.0,0.21924760937690735,1.0,0.10539411008358002,0.0,0.21795381605625153,1.0,0.24850717186927795,0.8192708492279053
27,0.11206210404634476,0.0,0.12559713423252106,0.0,0.3023487329483032,0.6588541865348816,0.10847929865121841,0.0,0.21606290340423584,0.996874988079071,0.22691082954406738,0.8932291865348816
28,0.1083797737956047,0.0,0.12131767719984055,0.0,0.24701432883739471,1.0,0.10798168927431107,0.0,0.22641322016716003,0.9937499761581421,0.2384554147720337,0.9828125238418579
29,0.10250796377658844,0.0,0.11604299396276474,0.0,0.3039410710334778,0.9859374761581421,0.11196257919073105,0.0,0.23765923082828522,0.8286458253860474,0.2668192684650421,0.9630208611488342
30,0.10220939666032791,0.0,0.10340366512537003,0.0,0.3158837556838989,0.995312511920929,0.10977309197187424,0.0,0.2751791477203369,0.6604166626930237,0.279458612203598,0.203125
31,0.10330414026975632,0.0,0.10360270738601685,0.0,0.2865246832370758,1.0,0.11156448721885681,0.0,0.27438294887542725,0.8098958134651184,0.2947850227355957,0.9630208611488342
32,0.09972133487462997,0.0,0.10051751881837845,0.0,0.3133957087993622,0.9927083253860474,0.11654060333967209,0.0,0.2883160710334778,0.6312500238418579,0.30284634232521057,0.8697916865348816
33,0.09932325035333633,0.0,0.10240843892097473,0.0,0.321954607963562,1.0,0.11882961541414261,0.0,0.28921177983283997,0.6640625,0.30274680256843567,0.9005208611488342
34,0.09992038458585739,0.0,0.10061703622341156,0.0,0.3272292912006378,0.9802083373069763,0.12201432883739471,0.0,0.2873208522796631,0.698437511920929,0.30583199858665466,0.9125000238418579
35,0.1000199019908905,0.0,0.10081608593463898,0.0,0.3332006335258484,1.0,0.12519904971122742,0.0,0.2897093892097473,0.512499988079071,0.303244411945343,0.7671874761581421
36,0.10051751881837845,0.0,0.10081608593463898,0.0,0.3383758068084717,0.9661458134651184,0.12898088991641998,0.0,0.28702229261398315,0.5760416388511658,0.31100717186927795,0.7369791865348816
37,0.1000199019908905,0.0,0.10061703622341156,0.0,0.287420392036438,0.9942708611488342,0.13097134232521057,0.0,0.30155253410339355,0.5567708611488342,0.33300158381462097,0.5786458253860474
38,0.1000199019908905,0.0,0.10081608593463898,0.0,0.3510151207447052,0.9776041507720947,0.13415604829788208,0.0,0.30055731534957886,0.5739583373069763,0.3416600227355957,0.4963541626930237
39,0.1000199019908905,0.0,0.1010151281952858,0.0,0.3533041477203369,1.0,0.13823646306991577,0.0,0.32145699858665466,0.5114583373069763,0.33290207386016846,0.5807291865348816
40,0.10011942684650421,0.0,0.10300557315349579,0.0,0.3656449019908905,1.0,0.13604697585105896,0.0,0.33051353693008423,0.46041667461395264,0.35240843892097473,0.5401041507720947
41,0.1000199019908905,0.0,0.10489649325609207,0.0,0.35668790340423584,1.0,0.13714171946048737,0.0,0.32235270738601685,0.534375011920929,0.3605692684650421,0.4947916567325592
42,0.10081608593463898,0.0,0.11922770738601685,0.0,0.3802746832370758,0.9921875,0.13793790340423584,0.0,0.34942278265953064,0.4947916567325592,0.3543988764286041,0.1302083283662796
43,0.10051751881837845,0.0,0.12320859730243683,0.0,0.36086782813072205,0.9937499761581421,0.14132165908813477,0.0,0.3554936349391937,0.5614583492279053,0.3550955355167389,0.21250000596046448
44,0.1020103469491005,0.0,0.12111862748861313,0.0,0.35071656107902527,1.0,0.14440684020519257,0.0,0.356289803981781,0.589062511920929,0.33996814489364624,0.23489584028720856
45,0.1021098718047142,0.0,0.12012340873479843,0.0,0.36106687784194946,1.0,0.14639729261398315,0.0,0.3685310482978821,0.6364583373069763,0.33608677983283997,0.29374998807907104
46,0.1011146530508995,0.0,0.10917595773935318,0.0,0.39341163635253906,0.9958333373069763,0.14709395170211792,0.0,0.3956011235713959,0.6187499761581421,0.36524680256843567,0.17916665971279144
47,0.10051751881837845,0.0,0.10748407989740372,0.0,0.38913217186927795,0.9984375238418579,0.14958201348781586,0.0,0.38057324290275574,0.7046874761581421,0.36196258664131165,0.19166666269302368
48,0.10071656107902527,0.0,0.10549362748861313,0.0,0.37559711933135986,0.9666666388511658,0.15177150070667267,0.0,0.38992834091186523,0.6656249761581421,0.35569268465042114,0.12135417014360428
49,0.10061703622341156,0.0,0.10191082954406738,0.0,0.36813294887542725,1.0,0.15625,0.0,0.41082802414894104,0.7713541388511658,0.3549960255622864,0.05520833283662796
50,0.10071656107902527,0.0,0.10220939666032791,0.0,0.4083399772644043,1.0,0.15814092755317688,0.0,0.4147093892097473,0.8322916626930237,0.36176353693008423,0.13854166865348816
51,0.10071656107902527,0.0,0.10230891406536102,0.0,0.42356687784194946,0.965624988079071,0.15893709659576416,0.0,0.4197850227355957,0.729687511920929,0.378085196018219,0.1432291716337204
52,0.10091560333967209,0.0,0.1041998416185379,0.0,0.42157644033432007,1.0,0.15883758664131165,0.0,0.41431131958961487,0.7822916507720947,0.34225717186927795,0.0234375
53,0.10151273757219315,0.0,0.10698646306991577,0.0,0.43481290340423584,0.9864583611488342,0.16520701348781586,0.0,0.4261544644832611,0.7520833611488342,0.36216163635253906,0.0
54,0.10340366512537003,0.0,0.10847929865121841,0.0,0.38813695311546326,1.0,0.16630175709724426,0.0,0.4290406107902527,0.893750011920929,0.3415605127811432,0.0015625000232830644
55,0.10280653089284897,0.0,0.10400079935789108,0.0,0.404458612203598,0.995312511920929,0.17048168182373047,0.0,0.44735270738601685,0.9505208134651184,0.3872412443161011,0.0062500000931322575
56,0.10330414026975632,0.0,0.10459793359041214,0.0,0.4029657542705536,1.0,0.174960196018219,0.0,0.4437699019908905,0.7697916626930237,0.3970939517021179,0.03229166567325592
57,0.10171177983283997,0.0,0.10270700603723526,0.0,0.4363057315349579,1.0,0.17326831817626953,0.0,0.45571258664131165,0.8291666507720947,0.3864450752735138,0.06718750298023224
58,0.10151273757219315,0.0,0.1021098718047142,0.0,0.44546177983283997,1.0,0.1686902940273285,0.0,0.42426353693008423,0.832812488079071,0.3894307315349579,0.07343749701976776
59,0.10151273757219315,0.0,0.10230891406536102,0.0,0.45571258664131165,0.995312511920929,0.17585588991641998,0.0,0.4575039744377136,0.9473958611488342,0.4010748267173767,0.03541666641831398
60,0.10340366512537003,0.0,0.10469745099544525,0.0,0.428045392036438,1.0,0.17107881605625153,0.0,0.45551353693008423,0.964062511920929,0.42754778265953064,0.02447916753590107
61,0.11206210404634476,0.0,0.12042197585105896,0.0,0.40455812215805054,1.0,0.16819266974925995,0.0,0.45342355966567993,0.949999988079071,0.3802746832370758,0.004687500186264515
62,0.11066879332065582,0.0,0.10439888387918472,0.0,0.4541202187538147,1.0,0.1738654524087906,0.0,0.4636743664741516,0.8197916746139526,0.3852508068084717,0.0015625000232830644
63,0.10758359730243683,0.0,0.10161226242780685,0.0,0.3584792912006378,1.0,0.17904061079025269,0.0,0.4564092457294464,0.8421875238418579,0.3897292912006378,0.004687500186264515
64,0.11853104829788208,0.0,0.10171177983283997,0.0,0.4166998267173767,1.0,0.1824243664741516,0.0,0.43491241335868835,0.8989583253860474,0.3697253167629242,0.0
65,0.1124601885676384,0.0,0.10539411008358002,0.0,0.4238654375076294,1.0,0.18182723224163055,0.0,0.45342355966567993,0.745312511920929,0.37957802414894104,0.0
66,0.11405254900455475,0.0,0.12052149325609207,0.0,0.4689490497112274,1.0,0.18103104829788208,0.0,0.46596336364746094,0.7197916507720947,0.396994411945343,0.0
67,0.1198248416185379,0.0,0.11813296377658844,0.0,0.4675557315349579,1.0,0.18481290340423584,0.0,0.4717356562614441,0.6697916388511658,0.3917197585105896,0.0
68,0.12141719460487366,0.0,0.10818073153495789,0.0,0.4429737329483032,1.0,0.18560907244682312,0.0,0.43809711933135986,0.7119791507720947,0.4136146605014801,0.0
69,0.11644108593463898,0.0,0.12002388387918472,0.0,0.4576035141944885,1.0,0.19038614630699158,0.0,0.4583001732826233,0.729687511920929,0.4512340724468231,0.0015625000232830644
70,0.10897690802812576,0.0,0.12539808452129364,0.0,0.4800955355167389,1.0,0.19287420809268951,0.0,0.47113853693008423,0.6973958611488342,0.3948049247264862,0.0
71,0.10459793359041214,0.0,0.11395302414894104,0.0,0.47531846165657043,1.0,0.19645701348781586,0.0,0.4851711690425873,0.6885416507720947,0.40764331817626953,0.0
72,0.10479697585105896,0.0,0.11076831072568893,0.0,0.44834792613983154,1.0,0.19556130468845367,0.0,0.4492436349391937,0.7182291746139526,0.4583001732826233,0.0
73,0.1083797737956047,0.0,0.11962579935789108,0.0,0.46287819743156433,1.0,0.1958598792552948,0.0,0.44536226987838745,0.5953124761581421,0.46198248863220215,0.0
74,0.11584395170211792,0.0,0.10589171946048737,0.0,0.4708399772644043,1.0,0.20063693821430206,0.0,0.42157644033432007,0.47343748807907104,0.4303343892097473,0.0
75,0.11683917045593262,0.0,0.1051950603723526,0.0,0.48686304688453674,1.0,0.20581209659576416,0.0,0.44834792613983154,0.6312500238418579,0.4404856562614441,0.0
76,0.10489649325609207,0.0,0.10718551278114319,0.0,0.5026870965957642,0.9505208134651184,0.20889729261398315,0.0,0.46108677983283997,0.5807291865348816,0.45033836364746094,0.0015625000232830644
77,0.10479697585105896,0.0,0.11574442684650421,0.0,0.4730294644832611,1.0,0.20999203622341156,0.0,0.4686504900455475,0.6078125238418579,0.4844745099544525,0.0031250000465661287
78,0.10469745099544525,0.0,0.13306130468845367,0.0,0.4961186349391937,1.0,0.21218152344226837,0.0,0.496914803981781,0.6104166507720947,0.46088773012161255,0.0
79,0.10400079935789108,0.0,0.13057324290275574,0.0,0.5062699317932129,1.0,0.2144705355167389,0.0,0.4676552414894104,0.6182291507720947,0.431329607963562,0.0
80,0.10230891406536102,0.0,0.1218152865767479,0.0,0.4781050980091095,1.0,0.21486863493919373,0.0,0.481289803981781,0.6864583492279053,0.45899680256843567,0.0
81,0.10429936647415161,0.0,0.13306130468845367,0.0,0.5060708522796631,1.0,0.21516719460487366,0.0,0.4835788309574127,0.598437488079071,0.4603901207447052,0.0
82,0.10529458522796631,0.0,0.1260947436094284,0.0,0.4960190951824188,1.0,0.21596337854862213,0.0,0.4845740497112274,0.5911458134651184,0.4374004900455475,0.0
83,0.109375,0.0,0.11793391406536102,0.0,0.5132364630699158,1.0,0.21606290340423584,0.0,0.4354100227355957,0.5583333373069763,0.4668590724468231,0.0
84,0.11166401207447052,0.0,0.10857882350683212,0.0,0.5214968323707581,0.9958333373069763,0.217854306101799,0.0,0.5054737329483032,0.6171875,0.4758160710334778,0.0
85,0.10897690802812576,0.0,0.13375796377658844,0.0,0.4532245099544525,1.0,0.22004379332065582,0.0,0.4853702187538147,0.6411458253860474,0.4633758068084717,0.0
86,0.1051950603723526,0.0,0.13316082954406738,0.0,0.5075637102127075,1.0,0.22223328053951263,0.0,0.49203822016716003,0.5645833611488342,0.4762141704559326,0.0
87,0.10380174964666367,0.0,0.12997610867023468,0.0,0.5286624431610107,1.0,0.2228304147720337,0.0,0.5052746534347534,0.6020833253860474,0.4831807315349579,0.0
88,0.10907643288373947,0.0,0.13913217186927795,0.0,0.5257762670516968,1.0,0.2240246832370758,0.0,0.5,0.567187488079071,0.5004976391792297,0.0
89,0.11295780539512634,0.0,0.1385350376367569,0.0,0.503582775592804,1.0,0.22372610867023468,0.0,0.5157245397567749,0.6427083611488342,0.509454607963562,0.0
90,0.11086783558130264,0.0,0.13286225497722626,0.0,0.5080612897872925,1.0,0.22671177983283997,0.0,0.5052746534347534,0.6505208611488342,0.47870221734046936,0.0
91,0.10350318253040314,0.0,0.1103702262043953,0.0,0.4918391704559326,1.0,0.23079219460487366,0.0,0.5196058750152588,0.6447916626930237,0.5157245397567749,0.0
92,0.10479697585105896,0.0,0.1344546228647232,0.0,0.5246815085411072,1.0,0.23089171946048737,0.0,0.5308519005775452,0.6286458373069763,0.5033837556838989,0.0
93,0.10429936647415161,0.0,0.13057324290275574,0.0,0.5275676846504211,1.0,0.23477308452129364,0.0,0.5097531676292419,0.6442708373069763,0.5051751732826233,0.0
94,0.10439888387918472,0.0,0.11395302414894104,0.0,0.5300557613372803,1.0,0.23805733025074005,0.0,0.5208001732826233,0.6213541626930237,0.5227906107902527,0.0
95,0.10877786576747894,0.0,0.11216162145137787,0.0,0.47740843892097473,1.0,0.2395501583814621,0.0,0.5526472926139832,0.6052083373069763,0.5299562215805054,0.0
96,0.11076831072568893,0.0,0.11226114630699158,0.0,0.5517516136169434,1.0,0.24124203622341156,0.0,0.5398089289665222,0.6947916746139526,0.5126393437385559,0.0
97,0.10867834091186523,0.0,0.10758359730243683,0.0,0.5385151505470276,1.0,0.24243630468845367,0.0,0.5519506335258484,0.6578124761581421,0.5334395170211792,0.0
98,0.10808120667934418,0.0,0.10818073153495789,0.0,0.5122412443161011,1.0,0.24283438920974731,0.0,0.5554339289665222,0.7692708373069763,0.553045392036438,0.0
99,0.11136544495820999,0.0,0.1146496832370758,0.0,0.5326433181762695,1.0,0.24213774502277374,0.0,0.5443869233131409,0.7250000238418579,0.5498606562614441,0.0
100,0.10559315234422684,0.0,0.1124601885676384,0.0,0.5375199317932129,1.0,0.2436305731534958,0.0,0.5216958522796631,0.6911458373069763,0.5319466590881348,0.0
101,0.10609076172113419,0.0,0.1250995248556137,0.0,0.5359275341033936,1.0,0.2459195852279663,0.0,0.5381170511245728,0.7749999761581421,0.5641918778419495,0.0
102,0.1114649698138237,0.0,0.13704219460487366,0.0,0.5427945852279663,1.0,0.24442675709724426,0.0,0.5529458522796631,0.7557291388511658,0.5588176846504211,0.0
103,0.1114649698138237,0.0,0.13415604829788208,0.0,0.5453821420669556,1.0,0.2427348792552948,0.0,0.5516520738601685,0.7484375238418579,0.5461783409118652,0.0
104,0.11315684765577316,0.0,0.13196656107902527,0.0,0.5576233863830566,1.0,0.23935110867023468,0.0,0.5541401505470276,0.7104166746139526,0.5223925113677979,0.0
105,0.1176353469491005,0.0,0.14410828053951263,0.0,0.5409036874771118,1.0,0.24412818253040314,0.0,0.5569267272949219,0.6786458492279053,0.5541401505470276,0.0
106,0.11236067116260529,0.0,0.12858280539512634,0.0,0.5554339289665222,1.0,0.24532245099544525,0.0,0.5786226391792297,0.762499988079071,0.5556329488754272,0.0
107,0.11216162145137787,0.0,0.12062101811170578,0.0,0.5616043210029602,1.0,0.24711385369300842,0.0,0.5586186051368713,0.7317708134651184,0.5533439517021179,0.0
108,0.11375398188829422,0.0,0.12091958522796631,0.0,0.5618033409118652,1.0,0.24751193821430206,0.0,0.5624004602432251,0.7276041507720947,0.5529458522796631,0.0
109,0.11833200603723526,0.0,0.12848328053951263,0.0,0.5520501732826233,1.0,0.2458200603723526,0.0,0.5580214858055115,0.671875,0.5583200454711914,0.0
110,0.11952627450227737,0.0,0.1457006335258484,0.0,0.46735668182373047,1.0,0.24154061079025269,0.0,0.5756369233131409,0.7020833492279053,0.5674760937690735,0.0
111,0.11385350674390793,0.0,0.13345938920974731,0.0,0.556329607963562,1.0,0.24024681746959686,0.0,0.568869411945343,0.846875011920929,0.5656847357749939,0.0015625000232830644
112,0.1082802563905716,0.0,0.11425159126520157,0.0,0.5601114630699158,1.0,0.23915207386016846,0.0,0.5971337556838989,0.7286458611488342,0.5652866363525391,0.00937500037252903
113,0.11007165908813477,0.0,0.12679140269756317,0.0,0.5699641704559326,1.0,0.23785828053951263,0.0,0.5754379034042358,0.817187488079071,0.5766321420669556,0.01197916641831398
114,0.10847929865121841,0.0,0.12937897443771362,0.0,0.5629976391792297,1.0,0.23716162145137787,0.0,0.5758360028266907,0.800000011920929,0.5989251732826233,0.0
115,0.11474920064210892,0.0,0.14510349929332733,0.0,0.5661823153495789,1.0,0.23716162145137787,0.0,0.5822054147720337,0.8192708492279053,0.5835987329483032,0.004687500186264515
116,0.1146496832370758,0.0,0.13793790340423584,0.0,0.5816082954406738,1.0,0.23915207386016846,0.0,0.584792971611023,0.887499988079071,0.5953423380851746,0.01354166679084301
117,0.11136544495820999,0.0,0.125,0.0,0.5665804147720337,1.0,0.24253582954406738,0.0,0.5928543210029602,0.7713541388511658,0.6041003465652466,0.0
118,0.11484872549772263,0.0,0.13604697585105896,0.0,0.5759354829788208,1.0,0.2449243664741516,0.0,0.587082028388977,0.8385416865348816,0.6052945852279663,0.010937499813735485
119,0.12221337854862213,0.0,0.13763932883739471,0.0,0.5811106562614441,1.0,0.24313296377658844,0.0,0.5799164175987244,0.8432291746139526,0.6043989062309265,0.004687500186264515
120,0.11644108593463898,0.0,0.1488853543996811,0.0,0.5787221193313599,1.0,0.24233677983283997,0.0,0.5927547812461853,0.7838541865348816,0.6100716590881348,0.01979166641831398
121,0.11902866512537003,0.0,0.15814092755317688,0.0,0.5850915312767029,1.0,0.24552150070667267,0.0,0.5994227528572083,0.8083333373069763,0.6051950454711914,0.02187499962747097
122,0.1198248416185379,0.0,0.15704618394374847,0.0,0.5845939517021179,1.0,0.249104306101799,0.0,0.6104697585105896,0.862500011920929,0.5955414175987244,0.0015625000232830644
123,0.12460190802812576,0.0,0.16023088991641998,0.0,0.578324019908905,1.0,0.2531847059726715,0.0,0.6073845624923706,0.8604166507720947,0.6051950454711914,0.00937500037252903
124,0.12440286576747894,0.0,0.15585191547870636,0.0,0.5705612897872925,1.0,0.25567278265953064,0.0,0.5946456789970398,0.8203125,0.6233081221580505,0.02135416679084301
125,0.13246417045593262,0.0,0.16202229261398315,0.0,0.5903662443161011,1.0,0.2528861463069916,0.0,0.6120620965957642,0.8317708373069763,0.6182324886322021,0.02968749962747097
126,0.13256369531154633,0.0,0.16371417045593262,0.0,0.5921576619148254,1.0,0.25029855966567993,0.0,0.575238823890686,0.8057291507720947,0.6204219460487366,0.06145833432674408
127,0.11992436647415161,0.0,0.14908438920974731,0.0,0.5889729261398315,1.0,0.25,0.0,0.5928543210029602,0.9781249761581421,0.6205214858055115,0.0078125
128,0.12460190802812576,0.0,0.15814092755317688,0.0,0.5858877301216125,1.0,0.2490047812461853,0.0,0.6247014403343201,0.8822916746139526,0.6152468323707581,0.012500000186264515
129,0.13485270738601685,0.0,0.15853901207447052,0.0,0.5722531676292419,1.0,0.25258758664131165,0.0,0.6274880766868591,0.940625011920929,0.6233081221580505,0.03072916716337204
130,0.13813693821430206,0.0,0.1666003167629242,0.0,0.49651673436164856,1.0,0.2510947585105896,0.0,0.6142516136169434,0.9473958611488342,0.6276870965957642,0.06197916716337204
131,0.13296177983283997,0.0,0.16371417045593262,0.0,0.5869824886322021,1.0,0.2501990497112274,0.0,0.6158439517021179,0.8765624761581421,0.628085196018219,0.07447917014360428
132,0.13525079190731049,0.0,0.1386345475912094,0.0,0.5416003465652466,1.0,0.2531847059726715,0.0,0.6223129034042358,0.8739583492279053,0.6274880766868591,0.0234375
133,0.14132165908813477,0.0,0.1478901207447052,0.0,0.5884753465652466,1.0,0.25149282813072205,0.0,0.6194267272949219,0.9458333253860474,0.6368431448936462,0.07395832985639572
134,0.13057324290275574,0.0,0.13067276775836945,0.0,0.587082028388977,0.9984375238418579,0.25766322016716003,0.0,0.618332028388977,0.9291666746139526,0.6215167045593262,0.02500000037252903
135,0.12271098792552948,0.0,0.1291799396276474,0.0,0.6042993664741516,1.0,0.25875794887542725,0.0,0.6255971193313599,0.973437488079071,0.6303741931915283,0.12656250596046448
136,0.12350716441869736,0.0,0.1510748416185379,0.0,0.6038017272949219,1.0,0.26104697585105896,0.0,0.6076831221580505,0.9156249761581421,0.6143510937690735,0.01406249962747097
137,0.12350716441869736,0.0,0.12947849929332733,0.0,0.6087778806686401,1.0,0.2635350227355957,0.0,0.6227110028266907,0.9354166388511658,0.6368431448936462,0.0390625
138,0.11863057315349579,0.0,0.12758758664131165,0.0,0.6136544346809387,0.9817708134651184,0.2646297812461853,0.0,0.6178343892097473,0.9473958611488342,0.6372412443161011,0.05885416641831398
139,0.11823248118162155,0.0,0.13455413281917572,0.0,0.5934514403343201,1.0,0.2648288309574127,0.0,0.6144506335258484,0.949999988079071,0.6269904375076294,0.0651041641831398
140,0.11813296377658844,0.0,0.12828423082828522,0.0,0.6016122698783875,1.0,0.26811304688453674,0.0,0.6230095624923706,0.9703124761581421,0.6206210255622864,0.07083333283662796
141,0.11683917045593262,0.0,0.12778662145137787,0.0,0.6072850227355957,1.0,0.2730891704559326,0.0,0.6277866363525391,0.9723958373069763,0.628284215927124,0.13645833730697632
142,0.11634156107902527,0.0,0.14092355966567993,0.0,0.5991241931915283,1.0,0.2718949019908905,0.0,0.6269904375076294,0.9770833253860474,0.6284832954406738,0.07239583134651184
143,0.1198248416185379,0.0,0.13893312215805054,0.0,0.6148487329483032,1.0,0.2727906107902527,0.0,0.6245023608207703,0.948437511920929,0.6391321420669556,0.09062500298023224
144,0.11703822016716003,0.0,0.13933120667934418,0.0,0.6019108295440674,1.0,0.27458199858665466,0.0,0.6358479261398315,0.8526041507720947,0.6424164175987244,0.07708333432674408
145,0.12022293359041214,0.0,0.1521695852279663,0.0,0.6139530539512634,1.0,0.2760748267173767,0.0,0.6324641704559326,0.7729166746139526,0.6319665312767029,0.11562500149011612
146,0.12131767719984055,0.0,0.16062897443771362,0.0,0.6252985596656799,1.0,0.2800557315349579,0.0,0.637539803981781,0.9520833492279053,0.6244028806686401,0.18958333134651184
147,0.12480095773935318,0.0,0.1449044644832611,0.0,0.6267914175987244,1.0,0.27985668182373047,0.0,0.6514729261398315,0.9505208134651184,0.6429139971733093,0.3333333432674408
148,0.1271894872188568,0.0,0.1438097059726715,0.0,0.6287818551063538,1.0,0.27975717186927795,0.0,0.6577428579330444,0.9239583611488342,0.6454020738601685,0.30677083134651184
149,0.12679140269756317,0.0,0.14619824290275574,0.0,0.6177348494529724,0.9984375238418579,0.28403663635253906,0.0,0.6458001732826233,0.8583333492279053,0.6487858295440674,0.21875
150,0.12420382350683212,0.0,0.13943073153495789,0.0,0.6010151505470276,1.0,0.2854299247264862,0.0,0.6509753465652466,0.8541666865348816,0.6518710255622864,0.2109375
