Round,run-2_evaluation/adv_success,run-2_l2_total/mal,run-2_evaluation/test_accuracy,run-0_evaluation/adv_success,run-0_l2_total/mal,run-0_evaluation/test_accuracy,run-1_evaluation/adv_success,run-1_l2_total/mal,run-1_evaluation/test_accuracy
48,0.11442785710096359,0.7999998927116394,0.3586309552192688,0.16417910158634186,0.800000011920929,0.355654776096344,0.11442785710096359,0.800000011920929,0.3591269850730896
49,0.05472636967897415,0.800000011920929,0.3566468358039856,0.10447761416435242,0.800000011920929,0.3492063581943512,0.05472636967897415,0.8000001311302185,0.3586309552192688
50,0.11442785710096359,0.7999999523162842,0.3531745970249176,0.1492537260055542,0.7999999523162842,0.34375,0.11442785710096359,0.800000011920929,0.3536706268787384
51,0.12437810748815536,0.8000000715255737,0.360615074634552,0.1492537260055542,0.7999998927116394,0.3551587164402008,0.12437810748815536,0.7999999523162842,0.3616071343421936
52,0.11442785710096359,0.800000011920929,0.366567462682724,0.12437810748815536,0.800000011920929,0.3660714328289032,0.11442785710096359,0.8000001311302185,0.3645833432674408
53,0.12437810748815536,0.7999998927116394,0.3650793731212616,0.1442786008119583,0.800000011920929,0.3621031641960144,0.12935324013233185,0.8000001907348633,0.3695436418056488
54,0.08955223858356476,0.800000011920929,0.3710317313671112,0.11442785710096359,0.7999998927116394,0.3660714328289032,0.09950248897075653,0.8000000715255737,0.3730158805847168
55,0.13432836532592773,0.7999998927116394,0.3705357015132904,0.1442786008119583,0.7999998927116394,0.3680555522441864,0.12935324013233185,0.8000001311302185,0.3700396716594696
56,0.11442785710096359,0.7999998927116394,0.3779761791229248,0.11940298229455948,0.800000011920929,0.3685515820980072,0.11442785710096359,0.8000001311302185,0.3769841194152832
57,0.10447761416435242,0.800000011920929,0.3740079402923584,0.10447761416435242,0.800000011920929,0.3675595223903656,0.09950248897075653,0.8000000715255737,0.3740079402923584
58,0.10447761416435242,0.8000000715255737,0.366567462682724,0.11442785710096359,0.7999999523162842,0.3616071343421936,0.10447761416435242,0.800000011920929,0.3675595223903656
59,0.05472636967897415,0.7999999523162842,0.3824404776096344,0.06965173780918121,0.800000011920929,0.3784722089767456,0.05970149114727974,0.800000011920929,0.3799603283405304
60,0.09452736377716064,0.800000011920929,0.3769841194152832,0.1094527393579483,0.800000011920929,0.3710317313671112,0.09950248897075653,0.7999998927116394,0.375
61,0.05970149114727974,0.7999998927116394,0.3784722089767456,0.05970149114727974,0.7999999523162842,0.372519850730896,0.05970149114727974,0.800000011920929,0.372519850730896
62,0.06467662006616592,0.8000001311302185,0.3794642984867096,0.08457711338996887,0.7999999523162842,0.3745039701461792,0.05970149114727974,0.8000001311302185,0.3784722089767456
63,0.08457711338996887,0.7999998331069946,0.3824404776096344,0.1094527393579483,0.8000000715255737,0.3824404776096344,0.09452736377716064,0.8000001311302185,0.3814484179019928
64,0.1492537260055542,0.800000011920929,0.3814484179019928,0.16915422677993774,0.800000011920929,0.3799603283405304,0.15920397639274597,0.8000000715255737,0.3844245970249176
65,0.09452736377716064,0.7999998927116394,0.3824404776096344,0.1094527393579483,0.800000011920929,0.3804563581943512,0.10447761416435242,0.800000011920929,0.3839285671710968
66,0.06467662006616592,0.8000000715255737,0.3804563581943512,0.08955223858356476,0.800000011920929,0.3839285671710968,0.06965173780918121,0.8000000715255737,0.380952388048172
67,0.11442785710096359,0.7999998331069946,0.3849206268787384,0.12437810748815536,0.800000011920929,0.3844245970249176,0.11442785710096359,0.8000001311302185,0.3883928656578064
68,0.07960198819637299,0.7999999523162842,0.383432537317276,0.08955223858356476,0.7999999523162842,0.3779761791229248,0.06965173780918121,0.800000011920929,0.3824404776096344
69,0.06467662006616592,0.7999998331069946,0.3864087164402008,0.0746268630027771,0.800000011920929,0.3839285671710968,0.05970149114727974,0.8000001311302185,0.3864087164402008
70,0.08955223858356476,0.7999998927116394,0.3874008059501648,0.10447761416435242,0.8000000715255737,0.386904776096344,0.09452736377716064,0.7999998927116394,0.3874008059501648
71,0.05970149114727974,0.7999998927116394,0.3913690447807312,0.06467662006616592,0.800000011920929,0.391865074634552,0.05472636967897415,0.800000011920929,0.3903769850730896
72,0.08955223858356476,0.8000001311302185,0.3928571343421936,0.11442785710096359,0.800000011920929,0.3883928656578064,0.09452736377716064,0.8000000715255737,0.3928571343421936
73,0.08457711338996887,0.7999998927116394,0.3928571343421936,0.10447761416435242,0.8000000715255737,0.3898809552192688,0.07960198819637299,0.7999999523162842,0.3938491940498352
74,0.0746268630027771,0.7999998927116394,0.394345223903656,0.09452736377716064,0.7999999523162842,0.391865074634552,0.08955223858356476,0.8000001311302185,0.3933531641960144
75,0.15422885119915009,0.8000000715255737,0.3963293731212616,0.1890547275543213,0.7999999523162842,0.394345223903656,0.15920397639274597,0.800000011920929,0.3963293731212616
76,0.17412935197353363,0.800000011920929,0.403769850730896,0.19402985274791718,0.8000000715255737,0.3983134925365448,0.17910447716712952,0.8000001311302185,0.4017857015132904
77,0.1492537260055542,0.8000001311302185,0.3993055522441864,0.16915422677993774,0.800000011920929,0.3983134925365448,0.12935324013233185,0.7999998927116394,0.4007936418056488
78,0.2587064802646637,0.800000011920929,0.4047619104385376,0.3034825921058655,0.7999999523162842,0.4007936418056488,0.2636815905570984,0.800000011920929,0.4072420597076416
79,0.1890547275543213,0.7999999523162842,0.403769850730896,0.20895522832870483,0.800000011920929,0.4027777910232544,0.1890547275543213,0.7999999523162842,0.4027777910232544
80,0.21393035352230072,0.8000000715255737,0.4042658805847168,0.2587064802646637,0.800000011920929,0.3958333432674408,0.21393035352230072,0.7999999523162842,0.4052579402923584
81,0.12935324013233185,0.800000011920929,0.4092261791229248,0.15920397639274597,0.800000011920929,0.4027777910232544,0.13432836532592773,0.7999999523162842,0.4092261791229248
82,0.1094527393579483,0.8000001311302185,0.4022817313671112,0.13930347561836243,0.7999999523162842,0.397817462682724,0.11442785710096359,0.8000001311302185,0.4022817313671112
83,0.1492537260055542,0.7999999523162842,0.3983134925365448,0.15422885119915009,0.800000011920929,0.3958333432674408,0.13432836532592773,0.800000011920929,0.4032738208770752
84,0.1094527393579483,0.8000000715255737,0.4067460298538208,0.11442785710096359,0.800000011920929,0.4032738208770752,0.1094527393579483,0.800000011920929,0.4067460298538208
85,0.11940298229455948,0.7999999523162842,0.4126984179019928,0.13432836532592773,0.7999998927116394,0.4107142984867096,0.11442785710096359,0.8000001311302185,0.4112103283405304
86,0.12935324013233185,0.8000001311302185,0.408730149269104,0.16417910158634186,0.800000011920929,0.4047619104385376,0.12437810748815536,0.800000011920929,0.412202388048172
87,0.12437810748815536,0.800000011920929,0.4097222089767456,0.15422885119915009,0.7999999523162842,0.4057539701461792,0.13930347561836243,0.800000011920929,0.4102182686328888
88,0.1890547275543213,0.8000001311302185,0.4211309552192688,0.19900497794151306,0.800000011920929,0.4136904776096344,0.17910447716712952,0.800000011920929,0.4216269850730896
89,0.08955223858356476,0.7999998927116394,0.4166666567325592,0.09950248897075653,0.7999999523162842,0.4131944477558136,0.09950248897075653,0.8000000715255737,0.4112103283405304
90,0.15422885119915009,0.7999998927116394,0.4201388955116272,0.16915422677993774,0.800000011920929,0.4161706268787384,0.15422885119915009,0.800000011920929,0.4191468358039856
91,0.13432836532592773,0.7999997138977051,0.4246031641960144,0.15920397639274597,0.800000011920929,0.4201388955116272,0.12935324013233185,0.800000011920929,0.4226190447807312
92,0.09950248897075653,0.800000011920929,0.420634925365448,0.12935324013233185,0.7999999523162842,0.4191468358039856,0.11940298229455948,0.7999998927116394,0.4216269850730896
93,0.10447761416435242,0.800000011920929,0.4260912835597992,0.09950248897075653,0.800000011920929,0.4226190447807312,0.10447761416435242,0.8000001311302185,0.420634925365448
94,0.06467662006616592,0.8000000715255737,0.423115074634552,0.08457711338996887,0.8000000715255737,0.4216269850730896,0.05472636967897415,0.7999999523162842,0.4211309552192688
95,0.11940298229455948,0.7999998927116394,0.4340277910232544,0.13432836532592773,0.800000011920929,0.4275793731212616,0.11940298229455948,0.800000011920929,0.4320436418056488
96,0.09950248897075653,0.7999998927116394,0.425595223903656,0.13432836532592773,0.800000011920929,0.4196428656578064,0.09452736377716064,0.800000011920929,0.4221230149269104
97,0.09950248897075653,0.800000011920929,0.4280754029750824,0.11442785710096359,0.7999999523162842,0.425595223903656,0.1094527393579483,0.800000011920929,0.42658731341362
98,0.1492537260055542,0.7999998927116394,0.4226190447807312,0.16417910158634186,0.800000011920929,0.4221230149269104,0.15422885119915009,0.800000011920929,0.423115074634552
99,0.1492537260055542,0.800000011920929,0.4250991940498352,0.16417910158634186,0.800000011920929,0.423115074634552,0.15422885119915009,0.800000011920929,0.4241071343421936
100,0.09452736377716064,0.7999998331069946,0.4305555522441864,0.10447761416435242,0.800000011920929,0.4295634925365448,0.10447761416435242,0.800000011920929,0.425595223903656
101,0.09950248897075653,0.8000000715255737,0.4280754029750824,0.08457711338996887,0.800000011920929,0.4246031641960144,0.1094527393579483,0.8000001311302185,0.4275793731212616
102,0.12437810748815536,0.800000011920929,0.4360119104385376,0.13432836532592773,0.7999998927116394,0.4300595223903656,0.11442785710096359,0.8000000715255737,0.435019850730896
103,0.09950248897075653,0.800000011920929,0.431547611951828,0.09452736377716064,0.7999998927116394,0.4270833432674408,0.08955223858356476,0.8000001311302185,0.4300595223903656
104,0.11442785710096359,0.8000001311302185,0.4305555522441864,0.13930347561836243,0.800000011920929,0.4320436418056488,0.1094527393579483,0.8000001311302185,0.4320436418056488
105,0.13432836532592773,0.7999998927116394,0.4270833432674408,0.13930347561836243,0.800000011920929,0.4246031641960144,0.12437810748815536,0.800000011920929,0.425595223903656
106,0.13432836532592773,0.800000011920929,0.4250991940498352,0.17412935197353363,0.800000011920929,0.4211309552192688,0.13432836532592773,0.8000000715255737,0.4285714328289032
107,0.09452736377716064,0.7999998927116394,0.4270833432674408,0.10447761416435242,0.800000011920929,0.4246031641960144,0.08955223858356476,0.800000011920929,0.42658731341362
108,0.03980099409818649,0.800000011920929,0.4404761791229248,0.04477611929178238,0.7999999523162842,0.4340277910232544,0.03482586890459061,0.800000011920929,0.4414682686328888
109,0.03980099409818649,0.7999998331069946,0.4404761791229248,0.049751244485378265,0.7999998927116394,0.4360119104385376,0.03980099409818649,0.8000000715255737,0.4424603283405304
110,0.1094527393579483,0.8000000715255737,0.4384920597076416,0.11940298229455948,0.800000011920929,0.4340277910232544,0.12437810748815536,0.7999999523162842,0.4375
111,0.11940298229455948,0.7999998927116394,0.435019850730896,0.13432836532592773,0.800000011920929,0.4325396716594696,0.11940298229455948,0.800000011920929,0.4340277910232544
112,0.15422885119915009,0.800000011920929,0.4335317313671112,0.1442786008119583,0.800000011920929,0.4260912835597992,0.15422885119915009,0.7999998331069946,0.4335317313671112
113,0.10447761416435242,0.7999999523162842,0.4394841194152832,0.11940298229455948,0.7999998927116394,0.4360119104385376,0.1094527393579483,0.8000000715255737,0.4419642984867096
114,0.06467662006616592,0.8000001311302185,0.4419642984867096,0.06965173780918121,0.8000000715255737,0.4409722089767456,0.06467662006616592,0.7999999523162842,0.439980149269104
115,0.09452736377716064,0.7999999523162842,0.4419642984867096,0.08457711338996887,0.800000011920929,0.4389880895614624,0.09452736377716064,0.8000001907348633,0.4409722089767456
116,0.08457711338996887,0.800000011920929,0.4419642984867096,0.08457711338996887,0.800000011920929,0.4355158805847168,0.08457711338996887,0.800000011920929,0.4419642984867096
117,0.09950248897075653,0.800000011920929,0.4419642984867096,0.09950248897075653,0.800000011920929,0.4414682686328888,0.09452736377716064,0.800000011920929,0.4449404776096344
118,0.09950248897075653,0.7999998927116394,0.4394841194152832,0.10447761416435242,0.800000011920929,0.4394841194152832,0.08955223858356476,0.8000000715255737,0.4404761791229248
119,0.1840796023607254,0.8000001311302185,0.435019850730896,0.21393035352230072,0.7999999523162842,0.4325396716594696,0.1840796023607254,0.7999999523162842,0.4355158805847168
120,0.1492537260055542,0.8000000715255737,0.443452388048172,0.19402985274791718,0.800000011920929,0.439980149269104,0.1492537260055542,0.7999998927116394,0.4409722089767456
121,0.05970149114727974,0.800000011920929,0.44841268658638,0.13432836532592773,0.7999998927116394,0.4479166567325592,0.05970149114727974,0.7999999523162842,0.445932537317276
122,0.09452736377716064,0.8000001311302185,0.4523809552192688,0.20895522832870483,0.800000011920929,0.44841268658638,0.09452736377716064,0.8000000715255737,0.449404776096344
123,0.04477611929178238,0.8000000715255737,0.4499008059501648,0.09452736377716064,0.800000011920929,0.445932537317276,0.049751244485378265,0.8000000715255737,0.4499008059501648
124,0.08457711338996887,0.7999998927116394,0.4454365074634552,0.1094527393579483,0.800000011920929,0.4414682686328888,0.0746268630027771,0.800000011920929,0.4479166567325592
125,0.05472636967897415,0.7999998927116394,0.4404761791229248,0.09452736377716064,0.8000000715255737,0.4389880895614624,0.06467662006616592,0.800000011920929,0.4429563581943512
126,0.05970149114727974,0.8000001907348633,0.4444444477558136,0.049751244485378265,0.800000011920929,0.4454365074634552,0.05970149114727974,0.7999999523162842,0.4444444477558136
127,0.08457711338996887,0.800000011920929,0.44841268658638,0.06467662006616592,0.800000011920929,0.4503968358039856,0.08457711338996887,0.7999998331069946,0.4503968358039856
128,0.12437810748815536,0.7999997735023499,0.4503968358039856,0.07960198819637299,0.800000011920929,0.439980149269104,0.11442785710096359,0.7999999523162842,0.4523809552192688
129,0.08955223858356476,0.8000001311302185,0.4499008059501648,0.06965173780918121,0.7999998927116394,0.4513888955116272,0.08955223858356476,0.8000001907348633,0.4508928656578064
130,0.05472636967897415,0.7999998331069946,0.4489087164402008,0.06965173780918121,0.800000011920929,0.4479166567325592,0.05472636967897415,0.8000000715255737,0.4513888955116272
131,0.1094527393579483,0.7999999523162842,0.4499008059501648,0.03482586890459061,0.800000011920929,0.4528769850730896,0.11442785710096359,0.800000011920929,0.4503968358039856
132,0.014925372786819935,0.7999998927116394,0.4489087164402008,0.05472636967897415,0.7999998927116394,0.4429563581943512,0.014925372786819935,0.8000000715255737,0.4499008059501648
133,0.05970149114727974,0.7999998927116394,0.4508928656578064,0.08457711338996887,0.7999999523162842,0.4464285671710968,0.05970149114727974,0.8000000715255737,0.4538690447807312
134,0.09950248897075653,0.8000001311302185,0.4489087164402008,0.13930347561836243,0.7999999523162842,0.445932537317276,0.10447761416435242,0.800000011920929,0.451884925365448
135,0.1492537260055542,0.7999999523162842,0.4474206268787384,0.12437810748815536,0.800000011920929,0.4439484179019928,0.1442786008119583,0.8000000715255737,0.4474206268787384
136,0.09950248897075653,0.8000001311302185,0.4538690447807312,0.09452736377716064,0.800000011920929,0.4464285671710968,0.09950248897075653,0.800000011920929,0.4533730149269104
137,0.07960198819637299,0.7999999523162842,0.4548611044883728,0.06965173780918121,0.7999999523162842,0.451884925365448,0.08457711338996887,0.800000011920929,0.4553571343421936
138,0.09950248897075653,0.8000001311302185,0.4489087164402008,0.11940298229455948,0.7999999523162842,0.4464285671710968,0.09950248897075653,0.8000000715255737,0.4538690447807312
139,0.06965173780918121,0.7999997735023499,0.4503968358039856,0.06467662006616592,0.7999999523162842,0.4563491940498352,0.0746268630027771,0.800000011920929,0.4533730149269104
140,0.03980099409818649,0.7999997735023499,0.4528769850730896,0.09452736377716064,0.800000011920929,0.4503968358039856,0.03980099409818649,0.8000001311302185,0.4538690447807312
141,0.04477611929178238,0.7999999523162842,0.456845223903656,0.06467662006616592,0.800000011920929,0.4553571343421936,0.04477611929178238,0.7999998927116394,0.4583333432674408
142,0.02985074557363987,0.800000011920929,0.4588293731212616,0.09452736377716064,0.7999999523162842,0.445932537317276,0.03980099409818649,0.8000000715255737,0.456845223903656
143,0.02985074557363987,0.8000001311302185,0.4573412835597992,0.05472636967897415,0.7999999523162842,0.4548611044883728,0.02985074557363987,0.800000011920929,0.4573412835597992
144,0.03980099409818649,0.7999998927116394,0.460317462682724,0.12437810748815536,0.800000011920929,0.439980149269104,0.04477611929178238,0.800000011920929,0.4618055522441864
145,0.07960198819637299,0.800000011920929,0.4598214328289032,0.09452736377716064,0.7999999523162842,0.4583333432674408,0.08457711338996887,0.800000011920929,0.4538690447807312
146,0.1094527393579483,0.7999998927116394,0.4553571343421936,0.09452736377716064,0.7999999523162842,0.4503968358039856,0.11940298229455948,0.8000001311302185,0.4558531641960144
147,0.049751244485378265,0.800000011920929,0.4593254029750824,0.08457711338996887,0.7999999523162842,0.45783731341362,0.049751244485378265,0.8000001311302185,0.4623015820980072
148,0.05970149114727974,0.8000001907348633,0.4558531641960144,0.08457711338996887,0.800000011920929,0.451884925365448,0.05472636967897415,0.800000011920929,0.4558531641960144
149,0.024875622242689133,0.8000000715255737,0.460317462682724,0.08457711338996887,0.8000000715255737,0.4593254029750824,0.024875622242689133,0.800000011920929,0.4583333432674408
150,0.05970149114727974,0.7999998331069946,0.4593254029750824,0.09950248897075653,0.800000011920929,0.4613095223903656,0.0746268630027771,0.800000011920929,0.45783731341362
151,0.02985074557363987,0.8000000715255737,0.4632936418056488,0.08955223858356476,0.800000011920929,0.4598214328289032,0.03980099409818649,0.800000011920929,0.4618055522441864
152,0.05970149114727974,0.7999999523162842,0.4598214328289032,0.09452736377716064,0.7999998927116394,0.4548611044883728,0.05970149114727974,0.800000011920929,0.4618055522441864
153,0.11940298229455948,0.7999997735023499,0.4533730149269104,0.04477611929178238,0.8000000715255737,0.4563491940498352,0.11940298229455948,0.7999998927116394,0.456845223903656
154,0.08955223858356476,0.7999997138977051,0.4489087164402008,0.09452736377716064,0.800000011920929,0.454365074634552,0.09452736377716064,0.8000000715255737,0.4499008059501648
155,0.09950248897075653,0.8000001311302185,0.4533730149269104,0.05472636967897415,0.800000011920929,0.4623015820980072,0.1094527393579483,0.800000011920929,0.456845223903656
156,0.09452736377716064,0.800000011920929,0.4593254029750824,0.0746268630027771,0.800000011920929,0.45783731341362,0.09950248897075653,0.800000011920929,0.4573412835597992
157,0.07960198819637299,0.7999998927116394,0.456845223903656,0.03980099409818649,0.800000011920929,0.4548611044883728,0.09950248897075653,0.800000011920929,0.4588293731212616
158,0.06467662006616592,0.8000000715255737,0.4593254029750824,0.05472636967897415,0.800000011920929,0.4548611044883728,0.06965173780918121,0.8000001311302185,0.4593254029750824
159,0.02985074557363987,0.7999998331069946,0.4593254029750824,0.03980099409818649,0.800000011920929,0.4637896716594696,0.03482586890459061,0.8000001311302185,0.462797611951828
160,0.05970149114727974,0.800000011920929,0.4672619104385376,0.05970149114727974,0.8000000715255737,0.45783731341362,0.06965173780918121,0.8000001311302185,0.4652777910232544
161,0.05472636967897415,0.7999998331069946,0.4722222089767456,0.019900497049093246,0.800000011920929,0.4618055522441864,0.06467662006616592,0.7999998927116394,0.4707341194152832
162,0.0746268630027771,0.800000011920929,0.4623015820980072,0.05472636967897415,0.800000011920929,0.4647817313671112,0.0746268630027771,0.800000011920929,0.4667658805847168
163,0.009950248524546623,0.8000000715255737,0.462797611951828,0.03980099409818649,0.800000011920929,0.4727182686328888,0.014925372786819935,0.8000000715255737,0.4623015820980072
164,0.024875622242689133,0.800000011920929,0.4652777910232544,0.06965173780918121,0.7999998927116394,0.4702380895614624,0.02985074557363987,0.7999999523162842,0.4682539701461792
165,0.05970149114727974,0.8000001311302185,0.4598214328289032,0.03482586890459061,0.800000011920929,0.4637896716594696,0.05970149114727974,0.800000011920929,0.4588293731212616
166,0.049751244485378265,0.8000001907348633,0.4623015820980072,0.08457711338996887,0.800000011920929,0.4677579402923584,0.06467662006616592,0.8000001907348633,0.460317462682724
167,0.049751244485378265,0.7999998331069946,0.4657738208770752,0.05970149114727974,0.800000011920929,0.4657738208770752,0.049751244485378265,0.8000000715255737,0.4652777910232544
168,0.024875622242689133,0.800000011920929,0.466269850730896,0.08457711338996887,0.800000011920929,0.4632936418056488,0.02985074557363987,0.800000011920929,0.4637896716594696
169,0.049751244485378265,0.8000000715255737,0.46875,0.049751244485378265,0.800000011920929,0.4692460298538208,0.06467662006616592,0.8000001311302185,0.46875
170,0.06965173780918121,0.800000011920929,0.4637896716594696,0.05472636967897415,0.800000011920929,0.4608134925365448,0.07960198819637299,0.7999999523162842,0.462797611951828
171,0.04477611929178238,0.800000011920929,0.4632936418056488,0.03980099409818649,0.800000011920929,0.471230149269104,0.049751244485378265,0.8000000715255737,0.4647817313671112
172,0.009950248524546623,0.7999998331069946,0.4642857015132904,0.06965173780918121,0.7999999523162842,0.4637896716594696,0.009950248524546623,0.800000011920929,0.4618055522441864
173,0.02985074557363987,0.8000001311302185,0.4652777910232544,0.049751244485378265,0.800000011920929,0.460317462682724,0.04477611929178238,0.8000001907348633,0.4657738208770752
174,0.009950248524546623,0.7999998927116394,0.4702380895614624,0.08457711338996887,0.7999999523162842,0.4583333432674408,0.009950248524546623,0.800000011920929,0.4702380895614624
175,0.004975124262273312,0.800000011920929,0.4672619104385376,0.03482586890459061,0.800000011920929,0.4677579402923584,0.004975124262273312,0.8000000715255737,0.4642857015132904
176,0.019900497049093246,0.7999999523162842,0.46875,0.049751244485378265,0.800000011920929,0.4652777910232544,0.024875622242689133,0.8000001907348633,0.4652777910232544
177,0.04477611929178238,0.7999998927116394,0.4657738208770752,0.04477611929178238,0.800000011920929,0.4707341194152832,0.04477611929178238,0.800000011920929,0.46875
178,0.02985074557363987,0.7999999523162842,0.4618055522441864,0.04477611929178238,0.7999999523162842,0.4682539701461792,0.02985074557363987,0.800000011920929,0.4647817313671112
179,0.024875622242689133,0.8000001907348633,0.471230149269104,0.02985074557363987,0.800000011920929,0.4702380895614624,0.03482586890459061,0.8000000715255737,0.4727182686328888
180,0.03482586890459061,0.800000011920929,0.4672619104385376,0.0746268630027771,0.7999999523162842,0.4598214328289032,0.03980099409818649,0.800000011920929,0.4697420597076416
181,0.009950248524546623,0.7999998927116394,0.46875,0.05472636967897415,0.7999999523162842,0.4637896716594696,0.009950248524546623,0.7999998927116394,0.4732142984867096
182,0.014925372786819935,0.800000011920929,0.4677579402923584,0.05472636967897415,0.800000011920929,0.4652777910232544,0.024875622242689133,0.8000001311302185,0.4697420597076416
183,0.019900497049093246,0.8000001311302185,0.4737103283405304,0.02985074557363987,0.800000011920929,0.4672619104385376,0.019900497049093246,0.7999999523162842,0.4732142984867096
184,0.024875622242689133,0.8000000715255737,0.471230149269104,0.05970149114727974,0.800000011920929,0.4697420597076416,0.024875622242689133,0.8000001311302185,0.4707341194152832
185,0.03482586890459061,0.8000001311302185,0.4722222089767456,0.05970149114727974,0.800000011920929,0.4722222089767456,0.03980099409818649,0.8000000715255737,0.4707341194152832
186,0.02985074557363987,0.7999998927116394,0.471230149269104,0.03980099409818649,0.7999999523162842,0.4657738208770752,0.03980099409818649,0.8000000715255737,0.4727182686328888
187,0.014925372786819935,0.8000001311302185,0.4682539701461792,0.02985074557363987,0.800000011920929,0.4647817313671112,0.019900497049093246,0.800000011920929,0.4682539701461792
188,0.02985074557363987,0.800000011920929,0.4613095223903656,0.024875622242689133,0.800000011920929,0.4672619104385376,0.024875622242689133,0.800000011920929,0.4637896716594696
189,0.024875622242689133,0.800000011920929,0.4682539701461792,0.009950248524546623,0.800000011920929,0.4672619104385376,0.02985074557363987,0.7999999523162842,0.4682539701461792
190,0.019900497049093246,0.800000011920929,0.4702380895614624,0.019900497049093246,0.7999998927116394,0.466269850730896,0.024875622242689133,0.800000011920929,0.4672619104385376
191,0.004975124262273312,0.800000011920929,0.4737103283405304,0.06965173780918121,0.7999999523162842,0.4647817313671112,0.014925372786819935,0.8000000715255737,0.46875
192,0.019900497049093246,0.7999997735023499,0.4717261791229248,0.11940298229455948,0.7999998927116394,0.4583333432674408,0.024875622242689133,0.800000011920929,0.4702380895614624
193,0.004975124262273312,0.800000011920929,0.4707341194152832,0.014925372786819935,0.800000011920929,0.4647817313671112,0.004975124262273312,0.800000011920929,0.4756944477558136
194,0.019900497049093246,0.8000000715255737,0.4707341194152832,0.06467662006616592,0.7999999523162842,0.466269850730896,0.019900497049093246,0.8000001311302185,0.46875
195,0.019900497049093246,0.8000000715255737,0.4761904776096344,0.019900497049093246,0.7999998927116394,0.4667658805847168,0.019900497049093246,0.8000001311302185,0.4751984179019928
196,0.03980099409818649,0.7999997138977051,0.4722222089767456,0.08955223858356476,0.7999999523162842,0.4637896716594696,0.049751244485378265,0.8000000715255737,0.4737103283405304
197,0.02985074557363987,0.8000001311302185,0.4707341194152832,0.05472636967897415,0.7999999523162842,0.4672619104385376,0.02985074557363987,0.8000000715255737,0.4682539701461792
198,0.06467662006616592,0.7999998927116394,0.471230149269104,0.07960198819637299,0.800000011920929,0.4642857015132904,0.06467662006616592,0.8000000715255737,0.471230149269104
199,0.004975124262273312,0.7999998927116394,0.4702380895614624,0.05472636967897415,0.800000011920929,0.4652777910232544,0.009950248524546623,0.800000011920929,0.471230149269104
200,0.009950248524546623,0.7999998331069946,0.4702380895614624,0.06467662006616592,0.800000011920929,0.4702380895614624,0.014925372786819935,0.8000000715255737,0.4697420597076416
201,0.03482586890459061,0.7999999523162842,0.4756944477558136,0.04477611929178238,0.7999998927116394,0.4727182686328888,0.04477611929178238,0.8000000715255737,0.4722222089767456
202,0.03980099409818649,0.7999997735023499,0.4722222089767456,0.049751244485378265,0.8000000715255737,0.4727182686328888,0.03980099409818649,0.8000001311302185,0.471230149269104
203,0.04477611929178238,0.7999998927116394,0.474702388048172,0.03482586890459061,0.8000000715255737,0.4682539701461792,0.05472636967897415,0.800000011920929,0.4697420597076416
204,0.04477611929178238,0.800000011920929,0.471230149269104,0.04477611929178238,0.7999998927116394,0.4677579402923584,0.04477611929178238,0.8000001311302185,0.4722222089767456
205,0.03482586890459061,0.8000000715255737,0.4727182686328888,0.024875622242689133,0.800000011920929,0.4722222089767456,0.02985074557363987,0.800000011920929,0.4717261791229248
206,0.024875622242689133,0.7999998331069946,0.4742063581943512,0.0746268630027771,0.800000011920929,0.4737103283405304,0.024875622242689133,0.7999999523162842,0.4707341194152832
207,0.019900497049093246,0.7999998927116394,0.4791666567325592,0.03482586890459061,0.800000011920929,0.471230149269104,0.019900497049093246,0.7999999523162842,0.4791666567325592
208,0.024875622242689133,0.8000000715255737,0.4811508059501648,0.02985074557363987,0.7999998927116394,0.4722222089767456,0.02985074557363987,0.8000000715255737,0.4766865074634552
209,0.019900497049093246,0.7999998927116394,0.4776785671710968,0.009950248524546623,0.7999999523162842,0.474702388048172,0.019900497049093246,0.800000011920929,0.4766865074634552
210,0.019900497049093246,0.7999999523162842,0.4776785671710968,0.049751244485378265,0.800000011920929,0.4751984179019928,0.019900497049093246,0.8000000715255737,0.477182537317276
211,0.02985074557363987,0.800000011920929,0.4727182686328888,0.05970149114727974,0.7999998927116394,0.477182537317276,0.024875622242689133,0.8000001311302185,0.474702388048172
212,0.03980099409818649,0.8000001311302185,0.4776785671710968,0.0746268630027771,0.7999999523162842,0.4732142984867096,0.04477611929178238,0.800000011920929,0.4766865074634552
213,0.03482586890459061,0.7999998927116394,0.4756944477558136,0.009950248524546623,0.7999998927116394,0.480654776096344,0.03980099409818649,0.800000011920929,0.4756944477558136
214,0.019900497049093246,0.7999998927116394,0.4742063581943512,0.014925372786819935,0.7999999523162842,0.474702388048172,0.024875622242689133,0.8000001311302185,0.4722222089767456
215,0.02985074557363987,0.800000011920929,0.4737103283405304,0.03482586890459061,0.800000011920929,0.483134925365448,0.03482586890459061,0.800000011920929,0.4742063581943512
216,0.014925372786819935,0.7999997735023499,0.4717261791229248,0.049751244485378265,0.7999999523162842,0.477182537317276,0.014925372786819935,0.800000011920929,0.4727182686328888
217,0.019900497049093246,0.8000001311302185,0.4861111044883728,0.019900497049093246,0.7999998927116394,0.4851190447807312,0.024875622242689133,0.800000011920929,0.4821428656578064
218,0.024875622242689133,0.800000011920929,0.4826388955116272,0.019900497049093246,0.800000011920929,0.4811508059501648,0.02985074557363987,0.800000011920929,0.4816468358039856
