Round,quantization_emnist_baseline_evaluation/test_accuracy,quantization_emnist_p_4_3_evaluation/test_accuracy,quantization_emnist_p_2_1_evaluation/test_accuracy,quantization_emnist_d_8_7_evaluation/test_accuracy,quantization_emnist_p_8_7_evaluation/test_accuracy
293,0.9665854573249817,0.9591679573059082,0.78106689453125,0.9583837985992432,0.9660963416099548
294,0.9661202430725098,0.9587997794151306,0.8212890028953552,0.9592409729957581,0.966316282749176
295,0.9654836058616638,0.9588484168052673,0.845672070980072,0.9593874216079712,0.9658995866775513
296,0.9653857350349426,0.9573310613632202,0.843248188495636,0.9595833420753479,0.9658753275871277
297,0.9661204218864441,0.9556422829627991,0.833234965801239,0.960636556148529,0.9665372967720032
298,0.9667814373970032,0.9593390822410583,0.8374465107917786,0.9598771929740906,0.965973436832428
299,0.9665116667747498,0.9604154229164124,0.8430771827697754,0.9610764384269714,0.9671236872673035
300,0.9670259356498718,0.9600248336791992,0.847018301486969,0.9605380892753601,0.9659494161605835
301,0.9662185907363892,0.9586039185523987,0.8494905233383179,0.9601469039916992,0.966658890247345
302,0.9674182534217834,0.9571603536605835,0.8475571274757385,0.9614439010620117,0.9662185311317444
303,0.9664381742477417,0.9588490128517151,0.8467252850532532,0.9607583284378052,0.9665606021881104
304,0.967099666595459,0.9586530327796936,0.8388424515724182,0.9611255526542664,0.9662917852401733
305,0.9674419164657593,0.9574049115180969,0.8332346677780151,0.9608315229415894,0.9642103314399719
306,0.9674421548843384,0.9590206146240234,0.831448495388031,0.9612482786178589,0.967442512512207
307,0.9675402641296387,0.9605872631072998,0.8341171145439148,0.9616642594337463,0.967197060585022
308,0.9660465717315674,0.9594367146492004,0.8329662084579468,0.9611498713493347,0.9673688411712646
309,0.967050313949585,0.9582372307777405,0.8411187529563904,0.961345911026001,0.9670504927635193
310,0.9653124809265137,0.9562299251556396,0.8357082605361938,0.9587761759757996,0.9669278860092163
311,0.9664870500564575,0.9593875408172607,0.8429056406021118,0.961296796798706,0.9663892984390259
312,0.9664633870124817,0.9589712619781494,0.8222194910049438,0.960220456123352,0.9674912095069885
313,0.9677855372428894,0.957870364189148,0.8242020606994629,0.9623744487762451,0.9645289778709412
314,0.9672460556030273,0.9586043357849121,0.8483890295028687,0.9618843793869019,0.9674173593521118
315,0.9675158858299255,0.9600978493690491,0.837665855884552,0.961174726486206,0.9667319655418396
316,0.9671486020088196,0.9595106244087219,0.8524770140647888,0.9608563780784607,0.9677109718322754
317,0.9683972001075745,0.960685133934021,0.8289273381233215,0.9621052145957947,0.9667322039604187
318,0.9677115678787231,0.9584088921546936,0.8421226143836975,0.961737871170044,0.9666094779968262
319,0.9683725237846375,0.9587019085884094,0.8416325449943542,0.9616401791572571,0.9658999443054199
320,0.968690812587738,0.9603919386863708,0.8523549437522888,0.9627169966697693,0.9675648212432861
321,0.9686911106109619,0.9598036408424377,0.8469694256782532,0.9617384076118469,0.9671974182128906
322,0.9693762063980103,0.9597306847572327,0.8401151895523071,0.9633290767669678,0.9666340947151184
323,0.968103289604187,0.9599504470825195,0.7858155369758606,0.9615177512168884,0.9681029319763184
324,0.9686662554740906,0.959216296672821,0.8122311234474182,0.9631573557853699,0.967809796333313
325,0.965874969959259,0.9615669250488281,0.8002103567123413,0.9595831036567688,0.968323826789856
326,0.9684708118438721,0.9610521793365479,0.7850812077522278,0.9628397822380066,0.9667323231697083
327,0.9687151312828064,0.961810827255249,0.8053514361381531,0.9627419710159302,0.9671726226806641
328,0.9692050814628601,0.9611505270004272,0.7862316966056824,0.9623746871948242,0.968005359172821
329,0.9687401056289673,0.960636556148529,0.7876277565956116,0.9626683592796326,0.9687890410423279
330,0.9688621759414673,0.9589223265647888,0.8168814778327942,0.9626193046569824,0.9677608013153076
331,0.9671245813369751,0.9589475989341736,0.8213380575180054,0.9605631232261658,0.9674909710884094
332,0.9685438871383667,0.9591920971870422,0.8048369884490967,0.9627905488014221,0.9663650989532471
333,0.9675886034965515,0.9583351612091064,0.7871373891830444,0.9611258506774902,0.9670018553733826
334,0.9675651788711548,0.9605879187583923,0.814556360244751,0.9614204168319702,0.968445897102356
335,0.9689114689826965,0.9596815705299377,0.8093416690826416,0.9629375338554382,0.9670991897583008
336,0.9684705138206482,0.9594863057136536,0.8073101043701172,0.9621285796165466,0.9680303335189819
337,0.9689356684684753,0.9605140089988708,0.8220716714859009,0.9635488986968994,0.9685438871383667
338,0.9663398861885071,0.9598053097724915,0.8221209049224854,0.9605136513710022,0.9679808616638184
339,0.9691067934036255,0.9613962769508362,0.8165634870529175,0.962374210357666,0.9680052995681763
340,0.9692785143852234,0.9614443778991699,0.8047152757644653,0.9629377722740173,0.9685438275337219
341,0.9663162231445312,0.9622766971588135,0.8140417337417603,0.9594364166259766,0.9693024158477783
342,0.9687648415565491,0.9615427851676941,0.8101996779441833,0.9623501896858215,0.969450056552887
343,0.9681521058082581,0.9608569741249084,0.7807244062423706,0.9612234830856323,0.9670745730400085
344,0.9678098559379578,0.960049033164978,0.8011898994445801,0.9618604183197021,0.9675645232200623
345,0.9693765044212341,0.9606115221977234,0.8132107853889465,0.963524580001831,0.967735767364502
346,0.9683725833892822,0.9594371318817139,0.800529420375824,0.961346447467804,0.9681276679039001
347,0.9686908721923828,0.960660994052887,0.8132345676422119,0.9634515643119812,0.9678336381912231
348,0.968812882900238,0.9615422487258911,0.7803072929382324,0.9626187086105347,0.968812882900238
349,0.9691316485404968,0.960465669631958,0.8034185171127319,0.9622277021408081,0.9674419164657593
350,0.9692788124084473,0.9606851935386658,0.768801212310791,0.9637941122055054,0.9669523239135742
351,0.9683480262756348,0.9596818685531616,0.7837350368499756,0.9629129767417908,0.9667813777923584
352,0.9689846634864807,0.9622281789779663,0.8151928782463074,0.9636473655700684,0.9686908721923828
353,0.9677110314369202,0.958996057510376,0.7943110466003418,0.9615169167518616,0.9684216380119324
354,0.9678587913513184,0.9633051156997681,0.7972240447998047,0.9620313048362732,0.9686176776885986
355,0.9676382541656494,0.9607830047607422,0.7850079536437988,0.9622032642364502,0.9692293405532837
356,0.9672459363937378,0.9631580114364624,0.7950701117515564,0.9611249566078186,0.9687888622283936
357,0.9695724844932556,0.9614690542221069,0.7903681993484497,0.9637699127197266,0.9678339958190918
358,0.9692297577857971,0.9624965190887451,0.7840290665626526,0.9633291363716125,0.9696211814880371
359,0.9690824747085571,0.9617863893508911,0.7617747783660889,0.9627659916877747,0.9692783951759338
360,0.968715488910675,0.9615912437438965,0.7968812584877014,0.9624971151351929,0.9679319858551025
361,0.969547688961029,0.9617384076118469,0.8143853545188904,0.9633534550666809,0.9702088832855225
362,0.9695476293563843,0.9632318019866943,0.8015573024749756,0.9641373157501221,0.9696950912475586
363,0.9685686826705933,0.963672399520874,0.773624837398529,0.9636231064796448,0.9697927832603455
364,0.969890296459198,0.9625211954116821,0.8024144172668457,0.964112401008606,0.9694492220878601
365,0.9699397683143616,0.9621540904045105,0.8005533218383789,0.9632313251495361,0.969424843788147
366,0.9690579771995544,0.9633785486221313,0.8389155864715576,0.9638676047325134,0.9701597094535828
367,0.9699150919914246,0.9636716842651367,0.8257926106452942,0.9629372954368591,0.9688127636909485
368,0.9695720672607422,0.9607835412025452,0.8170534372329712,0.9635249972343445,0.9677854180335999
369,0.9678587913513184,0.9623017311096191,0.8144332766532898,0.9607343077659607,0.9691806435585022
370,0.9686911702156067,0.9608562588691711,0.8177387118339539,0.9630113244056702,0.9696698188781738
371,0.9699392318725586,0.9641125202178955,0.793454110622406,0.9644546508789062,0.969988226890564
372,0.969326913356781,0.962619423866272,0.7959749698638916,0.9639657139778137,0.9699885845184326
373,0.9691563248634338,0.963819146156311,0.8128179907798767,0.9626191854476929,0.9701350331306458
374,0.9690089225769043,0.9605627059936523,0.798154890537262,0.9629374146461487,0.9700613617897034
375,0.969719409942627,0.962472677230835,0.8079217672348022,0.9638184309005737,0.9698415994644165
376,0.9697437286376953,0.96332848072052,0.7883856892585754,0.964308500289917,0.9689114689826965
377,0.9695965051651001,0.9645044207572937,0.7613351345062256,0.9636469483375549,0.9704287648200989
378,0.9683970808982849,0.9649453163146973,0.7806269526481628,0.9620803594589233,0.9700620174407959
379,0.9690822958946228,0.9627903699874878,0.813406229019165,0.9627901911735535,0.9705274701118469
380,0.9702820181846619,0.9640394449234009,0.7465722560882568,0.9640631079673767,0.9701352119445801
381,0.9701841473579407,0.9619829058647156,0.7921563386917114,0.964993953704834,0.9703556299209595
382,0.9702328443527222,0.9625703692436218,0.7387635111808777,0.9646023511886597,0.9695965051651001
383,0.9699394106864929,0.9655569791793823,0.8019489049911499,0.9645527005195618,0.9710168838500977
384,0.9684942960739136,0.9630109667778015,0.8052538633346558,0.9636476039886475,0.9693272709846497
385,0.9696694016456604,0.9637945294380188,0.7822901010513306,0.9643568396568298,0.9698660373687744
386,0.9705760478973389,0.9604160189628601,0.7196195721626282,0.962570071220398,0.9669775366783142
387,0.9704288840293884,0.9598773121833801,0.7943349480628967,0.9642353057861328,0.96876460313797
388,0.9707476496696472,0.9612483382225037,0.756904125213623,0.9633539915084839,0.9697678089141846
389,0.9704289436340332,0.9614449739456177,0.7791811227798462,0.9641857147216797,0.9697926640510559
390,0.9694740772247314,0.9617382287979126,0.7274773716926575,0.9640387892723083,0.9696215391159058
391,0.9680785536766052,0.9637212157249451,0.8054004311561584,0.9623015522956848,0.9698905944824219
392,0.970478355884552,0.9618604183197021,0.818889319896698,0.9648472666740417,0.9700372815132141
393,0.9702332019805908,0.9615426659584045,0.8061841130256653,0.9640876650810242,0.9696456789970398
394,0.9696213603019714,0.9629865884780884,0.7931598424911499,0.9644554257392883,0.9697186946868896
395,0.9694007039070129,0.9645047187805176,0.8068451285362244,0.9636473655700684,0.9702091813087463
396,0.9696707129478455,0.9642839431762695,0.7822917103767395,0.9646270871162415,0.9701594710350037
397,0.9700126647949219,0.9634767770767212,0.7939921021461487,0.9639899730682373,0.9705023765563965
398,0.9707226753234863,0.962618887424469,0.8071633577346802,0.9645531177520752,0.970061719417572
399,0.9704779386520386,0.9638428092002869,0.7856438755989075,0.9640874266624451,0.9710164666175842
400,0.9705515503883362,0.963329553604126,0.8099049925804138,0.9651899933815002,0.9711635708808899
401,0.9701108932495117,0.9642347097396851,0.7981539964675903,0.9623988270759583,0.9705508351325989
402,0.970992386341095,0.9641128182411194,0.8123772740364075,0.9647982120513916,0.9699883460998535
403,0.9717269539833069,0.9630600214004517,0.7918856143951416,0.9649207592010498,0.968593418598175
404,0.9718000292778015,0.9639413356781006,0.7913004159927368,0.9649694561958313,0.9706988334655762
405,0.9697681665420532,0.9629618525505066,0.806526243686676,0.9629124402999878,0.9702083468437195
406,0.9697678685188293,0.9641614556312561,0.7675036191940308,0.9625946879386902,0.9698660373687744
407,0.9714083075523376,0.9633297920227051,0.778568685054779,0.9653855562210083,0.9716528654098511
408,0.9706742167472839,0.9639653563499451,0.7289954423904419,0.9644061923027039,0.9697925448417664
409,0.9711641073226929,0.9649208784103394,0.7673822045326233,0.9639900326728821,0.9703065752983093
410,0.9713349938392639,0.9647504687309265,0.7189580202102661,0.9650179147720337,0.9714577198028564
411,0.9706249237060547,0.9628640413284302,0.7950699925422668,0.96482253074646,0.970722496509552
412,0.9708698987960815,0.9652632474899292,0.7972736358642578,0.9646514058113098,0.9707967638969421
413,0.9701838493347168,0.9652636051177979,0.8027812242507935,0.963794469833374,0.970967710018158
414,0.9707472324371338,0.9650434851646423,0.7810170650482178,0.9636238217353821,0.9704044461250305
415,0.970502495765686,0.965019166469574,0.7902709245681763,0.9638682007789612,0.9714571833610535
416,0.9707717895507812,0.961346447467804,0.7865259051322937,0.9649206399917603,0.968788743019104
417,0.9709922075271606,0.9646273851394653,0.7533294558525085,0.964920699596405,0.9711146354675293
418,0.9704052805900574,0.964382529258728,0.7823642492294312,0.9641367793083191,0.9700621962547302
419,0.9717023372650146,0.9637457132339478,0.7919118404388428,0.9649943709373474,0.9709186553955078
420,0.971261739730835,0.9651657342910767,0.76417475938797,0.9647002816200256,0.970086395740509
421,0.9710405468940735,0.9637701511383057,0.7886801362037659,0.963035523891449,0.9708937406539917
422,0.9715795516967773,0.9649693369865417,0.7706376314163208,0.9657773971557617,0.9717509150505066
423,0.9706496000289917,0.9653609395027161,0.7744569778442383,0.9633291959762573,0.9712373614311218
424,0.9708209037780762,0.9659976959228516,0.7850810289382935,0.964039146900177,0.9709674715995789
425,0.9714820384979248,0.9654592871665955,0.7953394651412964,0.9653860330581665,0.970086395740509
426,0.9703797101974487,0.9653126001358032,0.7718369364738464,0.9636468291282654,0.9694744348526001
427,0.971824049949646,0.9650676846504211,0.8172004818916321,0.9659241437911987,0.9709184169769287
428,0.9707716703414917,0.9649943709373474,0.7977375984191895,0.9656057953834534,0.9711632132530212
429,0.969620943069458,0.9647498726844788,0.8164654970169067,0.9630594849586487,0.9690824747085571
430,0.9700377583503723,0.9647977948188782,0.7850808501243591,0.9618604779243469,0.9715061187744141
431,0.9684454798698425,0.9640147089958191,0.8055960536003113,0.9612234830856323,0.9705763459205627
432,0.9704289436340332,0.9648468494415283,0.8309093713760376,0.9636722207069397,0.9706980586051941
433,0.9703059196472168,0.9660466909408569,0.8260618448257446,0.9640138745307922,0.971016526222229
434,0.9707471132278442,0.9651657342910767,0.8161717653274536,0.9650428295135498,0.9715554118156433
435,0.970991849899292,0.9640879034996033,0.8060621619224548,0.9649445414543152,0.9703308343887329
436,0.9690582752227783,0.9658263921737671,0.7720817923545837,0.9619584679603577,0.9721912741661072
437,0.9716039299964905,0.9639657139778137,0.7791078090667725,0.9657040238380432,0.971775233745575
438,0.9720936417579651,0.9646751284599304,0.8082162737846375,0.9660710692405701,0.9712359309196472
439,0.9718493819236755,0.9653612971305847,0.8029286861419678,0.9656555652618408,0.9720449447631836
440,0.969840943813324,0.9664138555526733,0.8072858452796936,0.9623003005981445,0.9713103175163269
441,0.9717754125595093,0.9652388095855713,0.8196970820426941,0.965018630027771,0.9716045260429382
442,0.9718243479728699,0.9651411771774292,0.7921076416969299,0.9651899337768555,0.9718730449676514
443,0.9721184968948364,0.966438353061676,0.7958532571792603,0.965630829334259,0.9722896218299866
444,0.9712119698524475,0.9653368592262268,0.792547881603241,0.9649196267127991,0.972313642501831
445,0.9711145162582397,0.9666100144386292,0.8091217875480652,0.9654588103294373,0.9723623394966125
446,0.9709916114807129,0.9652632474899292,0.802022397518158,0.9642588496208191,0.9717755317687988
447,0.9709426760673523,0.9648226499557495,0.7939188480377197,0.9642841219902039,0.9713100790977478
448,0.9715307950973511,0.9652389287948608,0.7977623343467712,0.9648709893226624,0.9710894823074341
449,0.9727300405502319,0.9653372168540955,0.8019729256629944,0.9665114879608154,0.971211850643158
450,0.9718242287635803,0.9647247791290283,0.7838819026947021,0.9644550681114197,0.9696947336196899
451,0.9716531038284302,0.964627206325531,0.7758758664131165,0.9663651585578918,0.9715550541877747
452,0.9712612628936768,0.9649693965911865,0.8098316192626953,0.9646020531654358,0.9713833332061768
453,0.9720203876495361,0.9652631878852844,0.8114712834358215,0.9650430083274841,0.9725827574729919
454,0.9718983769416809,0.9640394449234009,0.8197706937789917,0.9659979939460754,0.9721184372901917
455,0.9720444083213806,0.9634270071983337,0.8124266266822815,0.9654098749160767,0.9699395298957825
456,0.9725095629692078,0.9661692380905151,0.7948492765426636,0.9651163816452026,0.9720198512077332
457,0.9721179604530334,0.966413676738739,0.8169552683830261,0.9655566215515137,0.971652626991272
458,0.9714080095291138,0.9663651585578918,0.8022672533988953,0.9658504128456116,0.9724124073982239
459,0.9714083075523376,0.9656060338020325,0.8141154646873474,0.9654843807220459,0.9731460809707642
460,0.9704784154891968,0.9651898145675659,0.7870640754699707,0.9640639424324036,0.9706984162330627
461,0.9714328050613403,0.965948760509491,0.7868930101394653,0.9650427103042603,0.9721912145614624
462,0.972363293170929,0.9659232497215271,0.8040298223495483,0.9662675857543945,0.9723381400108337
463,0.9726082682609558,0.9646273851394653,0.8083622455596924,0.9649451375007629,0.9722152948379517
464,0.9718486666679382,0.9658266305923462,0.8028060793876648,0.9659727811813354,0.9725589156150818
465,0.9705756902694702,0.9633539319038391,0.7971509695053101,0.9633045196533203,0.9722402095794678
466,0.9718978404998779,0.9654593467712402,0.8060850501060486,0.9657772779464722,0.9728034734725952
467,0.9733176827430725,0.9659730792045593,0.797762930393219,0.965752899646759,0.9722887277603149
468,0.9730490446090698,0.966316282749176,0.8143609762191772,0.9660465121269226,0.972680926322937
469,0.9710651636123657,0.9652144908905029,0.7980066537857056,0.9655813574790955,0.9715300798416138
470,0.9713837504386902,0.9655575752258301,0.7946286201477051,0.9659241437911987,0.9727540612220764
471,0.972191333770752,0.965532660484314,0.7926940321922302,0.966046154499054,0.9725092053413391
472,0.9723138213157654,0.9680544137954712,0.8116688132286072,0.9659237861633301,0.9714328050613403
473,0.9724360704421997,0.9662670493125916,0.8053264617919922,0.9656301736831665,0.9717009663581848
474,0.9730732440948486,0.96741783618927,0.823712170124054,0.9664384126663208,0.9713100790977478
475,0.9719955921173096,0.9666593074798584,0.7971504926681519,0.9641126990318298,0.972264289855957
476,0.9711393117904663,0.9666341543197632,0.7943358421325684,0.9647985100746155,0.9732687473297119
477,0.9724116325378418,0.966487467288971,0.7996714115142822,0.96494460105896,0.9729500412940979
478,0.9720693230628967,0.9647985100746155,0.8039804100990295,0.9650672078132629,0.9720200896263123
479,0.9725093841552734,0.9669768214225769,0.7804049253463745,0.964870810508728,0.9721421599388123
480,0.9730729460716248,0.9664139747619629,0.8052790760993958,0.9669768214225769,0.9718731641769409
481,0.9726812243461609,0.9676629304885864,0.8201379179954529,0.9662428498268127,0.9720936417579651
482,0.9725831747055054,0.9675399661064148,0.8116917610168457,0.9663155674934387,0.9721659421920776
483,0.9725828766822815,0.9659978747367859,0.8072366118431091,0.9662180542945862,0.9731948375701904
484,0.9729010462760925,0.9659727215766907,0.7828534245491028,0.9669768810272217,0.9729992151260376
485,0.9733175039291382,0.9673933386802673,0.8033927083015442,0.966903567314148,0.9726560115814209
486,0.9728530049324036,0.9668300151824951,0.8148010969161987,0.9654838442802429,0.9731458425521851
487,0.9736356735229492,0.9666593074798584,0.7994508147239685,0.9672217965126038,0.9728763103485107
488,0.9732196927070618,0.9664141535758972,0.806257426738739,0.9662672877311707,0.972240149974823
489,0.9733668565750122,0.9656796455383301,0.826111912727356,0.9659973978996277,0.97157883644104
490,0.9733424782752991,0.9670509099960327,0.8253282904624939,0.9655817747116089,0.9725100994110107
491,0.9723870754241943,0.9673203229904175,0.822879433631897,0.9650912880897522,0.9731702208518982
492,0.9737094640731812,0.9660955667495728,0.8146791458129883,0.9676133990287781,0.9732196927070618
493,0.9720688462257385,0.9651408791542053,0.8059632778167725,0.96467524766922,0.9737583994865417
494,0.9726811647415161,0.966291606426239,0.8265033960342407,0.9670504331588745,0.9734401106834412
495,0.9733420014381409,0.9675648212432861,0.8077508807182312,0.9674177169799805,0.9733173847198486
496,0.9723377823829651,0.9674667716026306,0.7883860468864441,0.9670498967170715,0.9738801717758179
497,0.9725337028503418,0.9663896560668945,0.8048127889633179,0.9657773375511169,0.9726801514625549
498,0.9727787971496582,0.9659000635147095,0.7944085001945496,0.9642597436904907,0.9730240106582642
499,0.9737586379051208,0.9662182927131653,0.8083873987197876,0.9661688208580017,0.9729753136634827
500,0.9732441306114197,0.965900182723999,0.7611393332481384,0.9672948122024536,0.9726319313049316
501,0.9723384380340576,0.9671980142593384,0.816758394241333,0.9662912487983704,0.9740763306617737
502,0.9725587964057922,0.9679811000823975,0.82194983959198,0.9651651382446289,0.9740518927574158
503,0.9721909761428833,0.967638373374939,0.8350960612297058,0.9662909507751465,0.9723140001296997
504,0.9735869765281677,0.9671239852905273,0.8147286176681519,0.9677108526229858,0.9734885692596436
505,0.9736354947090149,0.9672707319259644,0.834287703037262,0.9679807424545288,0.9721911549568176
506,0.9739302396774292,0.9673441648483276,0.824741005897522,0.9669523239135742,0.9733908772468567
507,0.9741013050079346,0.9650677442550659,0.8231247067451477,0.9664869904518127,0.9727299809455872
508,0.9737582802772522,0.966438353061676,0.8145067095756531,0.9676384329795837,0.972705602645874
509,0.9739542007446289,0.9669771790504456,0.8161484599113464,0.9682496190071106,0.9736114144325256
510,0.9738810658454895,0.9669280052185059,0.8200656175613403,0.9677846431732178,0.97385573387146
511,0.973415732383728,0.9667333364486694,0.8325983285903931,0.9665854573249817,0.9725835919380188
512,0.9740522503852844,0.9665610790252686,0.8330878019332886,0.9676626324653625,0.9730975031852722
513,0.9734641313552856,0.9677603840827942,0.8338223099708557,0.9665848612785339,0.9741984605789185
514,0.9726569652557373,0.9665120840072632,0.846896231174469,0.9649692177772522,0.9736364483833313
515,0.97265625,0.9657782316207886,0.8160744905471802,0.9669768214225769,0.9734642505645752
516,0.9732928276062012,0.9665612578392029,0.8332354426383972,0.9672706723213196,0.9740519523620605
517,0.973537802696228,0.9662912487983704,0.8160988688468933,0.9673933982849121,0.9736115336418152
518,0.9736605882644653,0.964823305606842,0.7936987280845642,0.9661934971809387,0.9740765690803528
519,0.9735131859779358,0.9659236669540405,0.7997701168060303,0.9675154089927673,0.9735865592956543
520,0.9736116528511047,0.9665364027023315,0.7913244366645813,0.9671483039855957,0.9736354947090149
521,0.9725097417831421,0.9663162231445312,0.7998178601264954,0.9655330181121826,0.9726563692092896
522,0.9731220602989197,0.9657285809516907,0.7887298464775085,0.9646754264831543,0.9727786183357239
523,0.9740763902664185,0.9667322635650635,0.8172253966331482,0.9679318070411682,0.9730235934257507
524,0.9733667969703674,0.9673447012901306,0.8132593035697937,0.9664627313613892,0.9741504192352295
525,0.9738808274269104,0.9674911499023438,0.8085587620735168,0.9669036865234375,0.9741498827934265
526,0.97385573387146,0.9668053388595581,0.8109332919120789,0.9678331017494202,0.9736115336418152
527,0.973831832408905,0.9655570387840271,0.7943362593650818,0.9675890207290649,0.9736356735229492
528,0.9739785194396973,0.9665852189064026,0.812059223651886,0.9681522846221924,0.9742725491523743
529,0.9733666777610779,0.9670506119728088,0.8107624650001526,0.965899646282196,0.9736847281455994
530,0.9723137617111206,0.9672709107398987,0.8056696653366089,0.9659237265586853,0.9742719531059265
531,0.9746397137641907,0.9677354097366333,0.800650417804718,0.9682986736297607,0.9743701219558716
532,0.9731709957122803,0.9682254791259766,0.7628766894340515,0.9669526815414429,0.9735627174377441
533,0.9738571047782898,0.9658752679824829,0.7909809947013855,0.9676139950752258,0.9734646081924438
534,0.9739783406257629,0.9667811393737793,0.7877250909805298,0.9667322635650635,0.9742966890335083
535,0.9738324284553528,0.964651346206665,0.7880929112434387,0.966463029384613,0.9736605882644653
536,0.9736112952232361,0.9669769406318665,0.7827808856964111,0.9666585922241211,0.9728031158447266
537,0.9742233753204346,0.9661933183670044,0.7977137565612793,0.9665119051933289,0.9743210673332214
538,0.9741009473800659,0.9659730195999146,0.8073092699050903,0.968837559223175,0.9746640920639038
539,0.9747377038002014,0.9665608406066895,0.8030997514724731,0.9671972990036011,0.973708987236023
540,0.9745169281959534,0.9670258164405823,0.8124269247055054,0.9672956466674805,0.9737338423728943
541,0.974565863609314,0.9669281840324402,0.8272122144699097,0.9686906933784485,0.973709225654602
542,0.9748600125312805,0.9659487009048462,0.8297834396362305,0.968372642993927,0.9739298224449158
543,0.9750314354896545,0.9636964797973633,0.830346941947937,0.9681769013404846,0.9733178615570068
544,0.9751291871070862,0.9662669897079468,0.8328191041946411,0.9683970808982849,0.973635733127594
545,0.9751784801483154,0.9639660716056824,0.8402128219604492,0.9683725833892822,0.9743700623512268
546,0.9749578833580017,0.9658506512641907,0.8315709829330444,0.9681522846221924,0.9735134243965149
547,0.9748597741127014,0.9665604829788208,0.8171272873878479,0.9677853584289551,0.9742721319198608
548,0.9744681119918823,0.9665364027023315,0.8405307531356812,0.9675648212432861,0.9743213653564453
549,0.9744187593460083,0.965801477432251,0.8279964327812195,0.9681025147438049,0.973954439163208
550,0.9731455445289612,0.9664384722709656,0.8284873366355896,0.9653612971305847,0.9744929671287537
551,0.9741741418838501,0.9652142524719238,0.8025113940238953,0.9672707915306091,0.9743211269378662
552,0.9736849069595337,0.9655810594558716,0.8067704439163208,0.9665120244026184,0.9738807678222656
553,0.974614679813385,0.9657522439956665,0.8268707394599915,0.9682254791259766,0.9734396934509277
554,0.9743454456329346,0.9662425518035889,0.7950214743614197,0.9683719277381897,0.9740517139434814
555,0.9718243479728699,0.9661938548088074,0.8051068782806396,0.9626679420471191,0.9722155332565308
556,0.9749087691307068,0.966144859790802,0.821948766708374,0.9683235883712769,0.9732680916786194
557,0.9746884703636169,0.968005359172821,0.8283889889717102,0.9671483039855957,0.9747127890586853
558,0.9732446074485779,0.9650920033454895,0.8169804811477661,0.9654833078384399,0.9734645485877991
559,0.974713146686554,0.966193437576294,0.7987907528877258,0.9691311717033386,0.9742228388786316
560,0.9745166897773743,0.9657282829284668,0.8097816109657288,0.9682497978210449,0.9743703007698059
561,0.9745416045188904,0.9675891399383545,0.8037360310554504,0.9679562449455261,0.9749333262443542
562,0.9747371077537537,0.9659982323646545,0.7859873175621033,0.9679557681083679,0.971603512763977
563,0.9747865796089172,0.9674912691116333,0.8033440113067627,0.967491090297699,0.9736360907554626
564,0.9749578833580017,0.9669037461280823,0.7717636823654175,0.9678584337234497,0.9738314151763916
565,0.9749333262443542,0.9661937952041626,0.7832210063934326,0.9687888622283936,0.9735137820243835
566,0.9744438529014587,0.9676867127418518,0.8098317980766296,0.96753990650177,0.9744436740875244
567,0.9750800132751465,0.965630054473877,0.8231497406959534,0.9691557884216309,0.9742478728294373
568,0.9742234349250793,0.9665365815162659,0.833529531955719,0.9680541753768921,0.9742716550827026
569,0.975104808807373,0.9673687815666199,0.7974440455436707,0.9682499766349792,0.9739782214164734
570,0.9749330282211304,0.9669033885002136,0.8366625308990479,0.968250036239624,0.9746390581130981
571,0.974982500076294,0.9662915468215942,0.8024868369102478,0.9684950113296509,0.9744439721107483
572,0.9754229784011841,0.9667816758155823,0.8305681347846985,0.9693764448165894,0.9750309586524963
573,0.9748842120170593,0.9666095972061157,0.8327210545539856,0.9679070711135864,0.9746149182319641
574,0.9748595356941223,0.9678834676742554,0.8242262005805969,0.9681280851364136,0.9748597741127014
575,0.9748349189758301,0.9682748913764954,0.8092442154884338,0.9681519269943237,0.9743700623512268
576,0.9748844504356384,0.9669525027275085,0.7878971099853516,0.9680787324905396,0.9741007685661316
577,0.9746639728546143,0.967368483543396,0.809488832950592,0.9676136374473572,0.9745413661003113
578,0.9751044511795044,0.9679315090179443,0.7966858148574829,0.9671242237091064,0.9745903015136719
579,0.9753252267837524,0.9685927033424377,0.8039551377296448,0.969204843044281,0.9741256237030029
580,0.9749087691307068,0.9679564833641052,0.804151713848114,0.9682990312576294,0.9738070368766785
581,0.9750799536705017,0.9692295789718628,0.8212884664535522,0.9678825736045837,0.9751294255256653
582,0.9747615456581116,0.9690341353416443,0.8105660676956177,0.9689355492591858,0.9752515554428101
583,0.9732927680015564,0.9674667119979858,0.8134056925773621,0.9638428688049316,0.9745170474052429
584,0.9750556945800781,0.9701604843139648,0.7700254321098328,0.9686424732208252,0.9752267003059387
585,0.9750561118125916,0.9695971012115479,0.7558508515357971,0.9665122628211975,0.9752027988433838
586,0.9748352766036987,0.9687889218330383,0.7815322875976562,0.9686907529830933,0.975250780582428
587,0.9755939841270447,0.9698169827461243,0.7536712884902954,0.9688621163368225,0.9748602509498596
588,0.9749329090118408,0.968690812587738,0.7577115297317505,0.9674909114837646,0.9747373461723328
589,0.9757163524627686,0.9694498181343079,0.7560709714889526,0.969131350517273,0.9753004908561707
590,0.9747128486633301,0.9696210026741028,0.7304889559745789,0.9658019542694092,0.9747864603996277
591,0.974835216999054,0.9691075086593628,0.7518598437309265,0.9683235883712769,0.9754962921142578
