,run-4_l2_total/mal,run-4_evaluation/adv_success,run-3_l2_total/mal,run-3_evaluation/adv_success,run-2_l2_total/mal,run-2_evaluation/adv_success,run-5_l2_total/mal,run-5_evaluation/adv_success,run-0_l2_total/mal,run-0_evaluation/adv_success,run-1_l2_total/mal,run-1_evaluation/adv_success
1,0.3859560787677765,0.004975124262273312,0.3859560489654541,0.004975124262273312,0.38595637679100037,0.004975124262273312,0.3859560787677765,0.004975124262273312,0.3859560787677765,0.004975124262273312,0.3859560787677765,0.004975124262273312
2,0.3420715630054474,0.0,0.3441643714904785,0.0,0.34288689494132996,0.0,0.34274861216545105,0.0,0.342548131942749,0.0,0.34371328353881836,0.0
3,0.33876878023147583,0.0,0.3387269377708435,0.0,0.33849096298217773,0.0,0.3390562832355499,0.0,0.3388059735298157,0.0,0.33821675181388855,0.0
4,0.34105440974235535,0.0,0.34064096212387085,0.0,0.3408028185367584,0.0,0.34088924527168274,0.0,0.3410823345184326,0.0,0.34118232131004333,0.0
5,38.57263946533203,0.4029850661754608,34.709861755371094,0.21393035352230072,30.02564811706543,0.09950248897075653,42.540164947509766,0.5572139024734497,17.39020538330078,0.05970149114727974,24.60710334777832,0.38805970549583435
