,run-4_evaluation/adv_success,run-4_l2_total/mal,run-3_evaluation/adv_success,run-3_l2_total/mal,run-2_evaluation/adv_success,run-2_l2_total/mal,run-5_evaluation/adv_success,run-5_l2_total/mal,run-9_evaluation/adv_success,run-9_l2_total/mal,run-0_evaluation/adv_success,run-0_l2_total/mal,run-7_evaluation/adv_success,run-7_l2_total/mal,run-6_evaluation/adv_success,run-6_l2_total/mal,run-1_evaluation/adv_success,run-1_l2_total/mal,run-8_evaluation/adv_success,run-8_l2_total/mal
1,0.0,1.3581161499023438,0.0,1.3540524244308472,0.0,1.353725790977478,0.0,1.354179859161377,0.0,1.3511323928833008,0.0,1.3551596403121948,0.0,1.3536516427993774,0.0,1.3521027565002441,0.0,1.3535245656967163,0.0,1.3539154529571533
2,0.0,1.159886121749878,0.0,1.1473815441131592,0.0,1.150175929069519,0.0,1.1475406885147095,0.0,1.1558301448822021,0.0,1.1525070667266846,0.0,1.1499319076538086,0.0,1.1504402160644531,0.0,1.1448065042495728,0.0,1.1520901918411255
3,0.0,1.1598743200302124,0.0,1.157148838043213,0.0,1.1521382331848145,0.009950248524546623,1.1650714874267578,0.0,1.1610959768295288,0.0,1.1527942419052124,0.0,1.160683512687683,0.0,1.15683114528656,0.0,1.1600464582443237,0.0,1.1503974199295044
4,0.009950248524546623,1.1712727546691895,0.009950248524546623,1.175152063369751,0.009950248524546623,1.1851763725280762,0.004975124262273312,1.1709762811660767,0.009950248524546623,1.1696516275405884,0.009950248524546623,1.1694107055664062,0.009950248524546623,1.1824796199798584,0.004975124262273312,1.1815893650054932,0.009950248524546623,1.1885052919387817,0.004975124262273312,1.183821678161621
5,0.4079602062702179,3.0473904609680176,0.2587064802646637,2.380544424057007,0.11442785710096359,1.7079746723175049,0.5323383212089539,3.7453324794769287,0.9751243591308594,6.365762710571289,0.009950248524546623,0.3394981920719147,0.8606964945793152,5.075445175170898,0.7263681888580322,4.433204174041748,0.05970149114727974,1.0150563716888428,0.9353233575820923,5.7462873458862305
