round,accuracy,adv_success
163,0.9773087501525879,0.7083333333333334
164,0.9767212867736816,0.7166666666666667
165,0.9767460227012634,0.7249999999999999
166,0.9769171476364136,0.725
167,0.9768440127372742,0.725
168,0.9772597551345825,0.7083333333333334
169,0.9766477942466736,0.7
170,0.9769420623779297,0.7000000000000001
171,0.9765011072158813,0.6916666666666667
172,0.9771621227264404,0.6833333333333333
173,0.9769416451454163,0.7083333333333334
174,0.9770153760910034,0.7166666666666667
175,0.9772599935531616,0.7166666666666667
176,0.9768435955047607,0.7166666666666667
177,0.977333664894104,0.7166666666666667
178,0.9775782823562622,0.7166666666666667
179,0.9778476357460022,0.6916666666666667
180,0.97782301902771,0.7083333333333333
181,0.9772356152534485,0.725
182,0.9776272177696228,0.7500000000000001
183,0.9772843718528748,0.7166666666666666
184,0.9778227210044861,0.7249999999999999
185,0.9779695272445679,0.7583333333333334
186,0.9771372079849243,0.7416666666666666
187,0.9776270389556885,0.7583333333333334
188,0.978507936000824,0.7083333333333333
189,0.9782633185386658,0.7249999999999999
190,0.9777982831001282,0.725
191,0.9778960347175598,0.7416666666666666
192,0.9772599339485168,0.725
193,0.978190004825592,0.725
194,0.9784345030784607,0.7500000000000001
195,0.9787530899047852,0.7583333333333334
196,0.9781412482261658,0.7416666666666666
197,0.9783616662025452,0.7333333333333333
198,0.9778473973274231,0.725
199,0.9780184030532837,0.7583333333333334
200,0.9784836173057556,0.7499999999999999
201,0.9780428409576416,0.7333333333333333
202,0.9784350395202637,0.7333333333333333
203,0.9782876968383789,0.725
204,0.9780188798904419,0.7166666666666667
205,0.978507936000824,0.7333333333333333
206,0.9780185222625732,0.7333333333333333
207,0.9784345030784607,0.7500000000000001
208,0.9784588813781738,0.7583333333333334
209,0.9776758551597595,0.7416666666666667
210,0.9778960347175598,0.7666666666666667
211,0.9788262248039246,0.7500000000000001
212,0.9788014888763428,0.7583333333333334
213,0.9791196584701538,0.7416666666666666
214,0.9786543250083923,0.7999999999999999
215,0.9786790013313293,0.7583333333333334
216,0.9789489507675171,0.7999999999999999
217,0.978704035282135,0.7833333333333333
218,0.9786792397499084,0.7499999999999999
219,0.9790222644805908,0.7833333333333333
220,0.9794382452964783,0.7583333333333334
221,0.9788995385169983,0.7916666666666666
222,0.9792179465293884,0.7583333333333334
223,0.9789239168167114,0.7583333333333334
224,0.978777289390564,0.7583333333333334
225,0.9790711998939514,0.7333333333333333
226,0.9790465831756592,0.7333333333333333
227,0.9793158769607544,0.725
228,0.9791449904441833,0.7666666666666667
229,0.9793652296066284,0.7333333333333333
230,0.9792670011520386,0.7000000000000001
231,0.9792423248291016,0.725
232,0.9794138669967651,0.7499999999999999
233,0.9791937470436096,0.7416666666666666
234,0.9792670607566833,0.7333333333333333
235,0.9789979457855225,0.7333333333333333
236,0.9791449904441833,0.7166666666666667
237,0.9794873595237732,0.7999999999999999
238,0.9793895483016968,0.775
239,0.9793161749839783,0.7999999999999999
240,0.9793895483016968,0.775
241,0.9797322154045105,0.7500000000000001
242,0.9799280166625977,0.7416666666666666
243,0.9797323346138,0.7416666666666666
244,0.979316234588623,0.7249999999999999
245,0.9795851111412048,0.7500000000000001
246,0.9794384837150574,0.7166666666666666
247,0.9794139862060547,0.7249999999999999
248,0.9793895483016968,0.7166666666666666
249,0.9795117378234863,0.7249999999999999
250,0.9793158173561096,0.7249999999999999
251,0.979340136051178,0.7166666666666666
252,0.9790952801704407,0.7333333333333333
253,0.978997528553009,0.7333333333333333
254,0.9793890714645386,0.7333333333333333
255,0.9794624447822571,0.7416666666666667
256,0.9793403744697571,0.7500000000000001
257,0.9799525141716003,0.7416666666666666
258,0.9796095490455627,0.7416666666666667
259,0.9798544645309448,0.775
260,0.9792183637619019,0.775
261,0.9794630408287048,0.7916666666666666
262,0.9799520373344421,0.8
263,0.9797810912132263,0.7666666666666667
264,0.980025589466095,0.7666666666666667
265,0.9795116782188416,0.7666666666666667
266,0.9796581268310547,0.7583333333333334
267,0.9795604944229126,0.725
268,0.9796584844589233,0.7500000000000001
269,0.9794382452964783,0.7750000000000001
270,0.9801239371299744,0.8083333333333332
271,0.980466365814209,0.7833333333333334
272,0.9803929328918457,0.7916666666666666
273,0.9806867837905884,0.7999999999999999
274,0.9800011515617371,0.8083333333333332
275,0.9804908633232117,0.7916666666666667
276,0.9802460670471191,0.7416666666666666
277,0.9807114005088806,0.7666666666666667
278,0.980686366558075,0.7666666666666667
279,0.9803928136825562,0.7666666666666667
280,0.980319619178772,0.7833333333333333
281,0.9803195595741272,0.7499999999999999
282,0.9803687930107117,0.7583333333333334
283,0.9804665446281433,0.7666666666666667
284,0.9805152416229248,0.775
285,0.9804172515869141,0.75
286,0.9802460670471191,0.7916666666666666
287,0.9804172515869141,0.775
288,0.9808089137077332,0.8
289,0.9809313416481018,0.7916666666666666
290,0.9807599186897278,0.75
291,0.9807111024856567,0.725
292,0.9806129932403564,0.7583333333333334
293,0.9805884957313538,0.7500000000000001
294,0.9808579683303833,0.7666666666666667
295,0.9807111024856567,0.7583333333333334
296,0.9810540080070496,0.775
297,0.981616735458374,0.7666666666666667
298,0.9814453721046448,0.7666666666666667
299,0.9811761379241943,0.7916666666666666
300,0.9808575510978699,0.7916666666666666
301,0.9807845950126648,0.7916666666666666
302,0.9806378483772278,0.7999999999999999
303,0.9805889129638672,0.775
304,0.9806131720542908,0.7833333333333333
305,0.9807600378990173,0.775
306,0.9806625843048096,0.775
307,0.9809315800666809,0.7583333333333334
308,0.9804419875144958,0.7500000000000001
309,0.9807359576225281,0.775
310,0.9806624054908752,0.8083333333333332
311,0.9807602167129517,0.7500000000000001
312,0.9805889129638672,0.7833333333333333
313,0.9806132912635803,0.7666666666666667
314,0.9807845950126648,0.7583333333333334
315,0.9808335900306702,0.7999999999999999
316,0.9812497496604919,0.7750000000000001
317,0.9814456701278687,0.775
318,0.9811764359474182,0.7666666666666666
319,0.981298565864563,0.7999999999999999
320,0.9812740683555603,0.7916666666666666
321,0.9815922975540161,0.825
322,0.98186194896698,0.8
323,0.9818128943443298,0.775
324,0.9819106459617615,0.7583333333333333
325,0.9816414713859558,0.7416666666666667
326,0.9820330142974854,0.7583333333333333
327,0.9816170334815979,0.7416666666666667
328,0.9819351434707642,0.7583333333333333
329,0.981665849685669,0.75
330,0.9817882776260376,0.7333333333333334
331,0.981886088848114,0.7749999999999999
332,0.9817637801170349,0.75
333,0.9817147254943848,0.7666666666666667
334,0.9815189242362976,0.7166666666666666
335,0.9815437197685242,0.7416666666666667
336,0.9811763763427734,0.7583333333333333
337,0.9819352626800537,0.7916666666666666
338,0.9815191626548767,0.8083333333333332
339,0.9815436005592346,0.7583333333333333
340,0.9815434217453003,0.7249999999999999
341,0.9818373322486877,0.7416666666666667
342,0.981469988822937,0.75
343,0.9813967347145081,0.7083333333333333
344,0.9817392230033875,0.7416666666666666
345,0.9816415905952454,0.7666666666666666
346,0.9815436601638794,0.7749999999999999
347,0.9810050129890442,0.7749999999999999
348,0.980955958366394,0.825
349,0.9812989234924316,0.8
350,0.9817882776260376,0.8
351,0.9813719987869263,0.75
352,0.9813228249549866,0.7416666666666667
353,0.9808579087257385,0.7833333333333333
354,0.9816166758537292,0.7333333333333333
355,0.9812986254692078,0.725
356,0.9814209938049316,0.7333333333333333
357,0.9816655516624451,0.7666666666666666
358,0.9818369150161743,0.775
359,0.9817147254943848,0.7916666666666666
360,0.9813721776008606,0.8166666666666668
361,0.9816167950630188,0.8
362,0.9813963770866394,0.8333333333333334
363,0.9819350838661194,0.8333333333333334
364,0.9818125367164612,0.8166666666666668
365,0.9819349050521851,0.8
366,0.982252836227417,0.8083333333333333
367,0.9817636609077454,0.7833333333333333
368,0.9816413521766663,0.7749999999999999
369,0.9818615317344666,0.7833333333333333
370,0.9819108843803406,0.8083333333333333
371,0.9817149043083191,0.7916666666666667
372,0.9823514223098755,0.7833333333333333
373,0.9821068048477173,0.7666666666666667
374,0.9820088744163513,0.8083333333333333
375,0.9820087552070618,0.7583333333333333
376,0.98198401927948,0.7333333333333334
377,0.9814702272415161,0.7833333333333333
378,0.9818617105484009,0.7583333333333333
379,0.9820824265480042,0.7833333333333333
380,0.9822782278060913,0.775
381,0.9817636013031006,0.7666666666666667
382,0.9822534918785095,0.7666666666666667
383,0.9823022484779358,0.7916666666666666
384,0.9823266863822937,0.7916666666666666
385,0.9821063876152039,0.7916666666666666
386,0.9821552038192749,0.7583333333333333
387,0.982057511806488,0.7583333333333333
388,0.9821796417236328,0.7583333333333333
389,0.9820821285247803,0.7583333333333333
390,0.9820573925971985,0.7583333333333333
391,0.9821556210517883,0.7666666666666666
392,0.9820576906204224,0.7833333333333333
393,0.9822045564651489,0.7666666666666666
394,0.9825718998908997,0.8083333333333332
395,0.9822044968605042,0.7833333333333333
396,0.9825471043586731,0.7666666666666666
397,0.9826204180717468,0.75
398,0.9823272228240967,0.775
399,0.9822779893875122,0.775
400,0.9830368757247925,0.8
401,0.9827675819396973,0.8416666666666668
402,0.9824493527412415,0.8416666666666668
403,0.9826698303222656,0.825
404,0.9823026657104492,0.825
405,0.9822782278060913,0.8166666666666668
406,0.9822292327880859,0.8166666666666668
407,0.9824002385139465,0.8083333333333332
408,0.982840895652771,0.825
409,0.9825958013534546,0.8166666666666668
410,0.9824491739273071,0.7833333333333333
411,0.9823512434959412,0.7666666666666666
412,0.982718825340271,0.7833333333333333
413,0.982596218585968,0.8083333333333333
414,0.9827672243118286,0.8083333333333333
415,0.9826207756996155,0.775
416,0.9825226664543152,0.7916666666666666
417,0.9825471639633179,0.7916666666666666
418,0.9824000597000122,0.8083333333333332
419,0.9824981093406677,0.8083333333333332
420,0.9823514223098755,0.8083333333333332
421,0.9829630851745605,0.7916666666666666
422,0.9824736714363098,0.7916666666666666
423,0.9826450943946838,0.8083333333333332
424,0.9820574522018433,0.7916666666666666
425,0.9826939702033997,0.7583333333333334
426,0.9824736714363098,0.775
427,0.9824492931365967,0.725
428,0.9826695322990417,0.775
429,0.9831347465515137,0.7583333333333334
430,0.9825959205627441,0.7916666666666666
431,0.9826449751853943,0.8083333333333333
432,0.9824002385139465,0.8083333333333333
433,0.9827674031257629,0.8166666666666668
434,0.9826694130897522,0.825
435,0.9826695322990417,0.8083333333333333
436,0.9830858111381531,0.8
437,0.9831099510192871,0.8
438,0.9831836223602295,0.7749999999999999
439,0.9830122590065002,0.7833333333333333
440,0.9827675819396973,0.7583333333333333
441,0.982596218585968,0.7416666666666667
442,0.9826697707176208,0.7416666666666667
443,0.9832572340965271,0.775
444,0.9830614328384399,0.7666666666666667
445,0.9828412532806396,0.7666666666666666
446,0.982473611831665,0.75
447,0.9826695322990417,0.7583333333333333
448,0.9826695919036865,0.7583333333333334
449,0.9831346273422241,0.7833333333333333
450,0.9826696515083313,0.8
451,0.9834775328636169,0.7916666666666666
452,0.9826207756996155,0.7833333333333334
453,0.9828166365623474,0.7583333333333333
454,0.9828656315803528,0.7833333333333333
455,0.9834284782409668,0.7833333333333333
456,0.9833307266235352,0.75
457,0.9832082986831665,0.8
458,0.9831349849700928,0.8
459,0.9833552837371826,0.8083333333333333
460,0.982596218585968,0.8
461,0.9823760986328125,0.8083333333333333
462,0.9826450943946838,0.75
463,0.9829633235931396,0.75
464,0.982742965221405,0.825
465,0.9830368161201477,0.8083333333333332
466,0.9833303689956665,0.7833333333333333
467,0.9832817912101746,0.775
468,0.9829634428024292,0.7249999999999999
469,0.983110249042511,0.7333333333333333
470,0.9828165769577026,0.7666666666666666
471,0.9829634428024292,0.7666666666666666
472,0.9831349849700928,0.775
473,0.9832570552825928,0.75
474,0.9831347465515137,0.7666666666666666
475,0.9833303689956665,0.7666666666666666
476,0.9833304286003113,0.775
477,0.9834287166595459,0.775
478,0.9833793044090271,0.8083333333333333
479,0.9834284782409668,0.825
480,0.983403742313385,0.7916666666666667
481,0.9834285378456116,0.8
482,0.9834038615226746,0.8333333333333333
483,0.9835017323493958,0.7999999999999999
484,0.9834774136543274,0.8083333333333333
485,0.9835265874862671,0.8333333333333334
486,0.9831346273422241,0.7999999999999999
487,0.983110249042511,0.8166666666666668
488,0.9828163981437683,0.7999999999999999
489,0.9825960397720337,0.8
490,0.9831104278564453,0.7916666666666666
491,0.9829142689704895,0.7833333333333333
492,0.9832814335823059,0.7749999999999999
493,0.983379602432251,0.7916666666666666
494,0.9834775924682617,0.7916666666666666
495,0.9827921986579895,0.7749999999999999
496,0.9833306074142456,0.7666666666666667
497,0.9829635620117188,0.7916666666666666
498,0.983159601688385,0.8
499,0.9834285378456116,0.8083333333333333
500,0.9838448166847229,0.7833333333333333
501,0.9836733937263489,0.8083333333333333
502,0.9834774732589722,0.7833333333333333
503,0.9826942682266235,0.8083333333333332
504,0.9833796620368958,0.8166666666666668
505,0.983477771282196,0.775
506,0.9834778904914856,0.7833333333333333
507,0.9834045767784119,0.7583333333333333
508,0.9837469458580017,0.7749999999999999
509,0.9835756421089172,0.7333333333333333
510,0.9835755825042725,0.7583333333333333
511,0.9836979508399963,0.7833333333333333
512,0.9835264086723328,0.7916666666666666
513,0.9837468862533569,0.775
514,0.9837710857391357,0.75
515,0.9834038615226746,0.7583333333333334
516,0.9835508465766907,0.8083333333333332
517,0.9830121994018555,0.825
518,0.9833059906959534,0.8083333333333332
519,0.9833549857139587,0.7916666666666666
520,0.9832568764686584,0.7999999999999999
521,0.9833058714866638,0.8083333333333332
522,0.9835507869720459,0.775
523,0.983624279499054,0.7666666666666667
524,0.9832079410552979,0.7666666666666667
525,0.9837712645530701,0.7583333333333334
526,0.9840406775474548,0.7416666666666666
527,0.9840407967567444,0.7500000000000001
528,0.9839425086975098,0.7500000000000001
529,0.9841873049736023,0.7666666666666667
530,0.983648955821991,0.775
531,0.9833797812461853,0.7583333333333334
532,0.9838448762893677,0.7833333333333333
533,0.9831099510192871,0.8
534,0.9839181303977966,0.7999999999999999
535,0.9840649962425232,0.775
536,0.9839671850204468,0.7999999999999999
537,0.983967125415802,0.825
538,0.9839180707931519,0.8333333333333334
539,0.983795702457428,0.8333333333333334
540,0.9840155839920044,0.8083333333333332
541,0.9840891361236572,0.825
542,0.98430997133255,0.7999999999999999
543,0.9843590259552002,0.775
544,0.9840161204338074,0.7833333333333333
545,0.9838694930076599,0.7999999999999999
546,0.9842119812965393,0.7833333333333333
547,0.9840158820152283,0.7833333333333333
548,0.9838446974754333,0.7499999999999999
549,0.9838201403617859,0.7333333333333333
550,0.9839427471160889,0.7333333333333333
551,0.9835265874862671,0.7416666666666667
552,0.9838446378707886,0.7416666666666667
553,0.9834778308868408,0.725
554,0.9835020303726196,0.775
555,0.9839429259300232,0.775
556,0.9840406775474548,0.7833333333333333
557,0.9840652942657471,0.7583333333333333
558,0.9835756421089172,0.7666666666666667
559,0.9840651154518127,0.7666666666666667
560,0.9843830466270447,0.75
561,0.9837954044342041,0.775
562,0.9841629862785339,0.775
563,0.9843339920043945,0.7500000000000001
564,0.9844074249267578,0.775
565,0.9843586683273315,0.7833333333333333
566,0.9840646386146545,0.7666666666666667
567,0.9844076037406921,0.7666666666666666
568,0.9838446378707886,0.7999999999999999
569,0.9840893149375916,0.7916666666666666
570,0.9839914441108704,0.7833333333333333
571,0.9841384887695312,0.75
572,0.984481155872345,0.7583333333333334
573,0.9846768975257874,0.775
574,0.9846278429031372,0.775
575,0.9847259521484375,0.725
576,0.9843583703041077,0.7583333333333334
577,0.9842607378959656,0.7833333333333334
578,0.9845545887947083,0.775
579,0.9845302104949951,0.7666666666666667
580,0.9841142296791077,0.8083333333333332
581,0.9843834042549133,0.7833333333333333
582,0.9847260117530823,0.7833333333333333
583,0.9844321608543396,0.7833333333333333
584,0.9846277236938477,0.8083333333333332
585,0.9842854142189026,0.8083333333333332
586,0.9846282601356506,0.8083333333333332
587,0.9845790266990662,0.7999999999999999
588,0.9843590259552002,0.7749999999999999
589,0.9845301508903503,0.7416666666666666
590,0.9847994446754456,0.7916666666666666
591,0.9846526384353638,0.7333333333333334
592,0.9845790266990662,0.7666666666666667
593,0.9848729372024536,0.7666666666666667
594,0.9845301508903503,0.775
595,0.9843586683273315,0.775
596,0.9842116832733154,0.7416666666666667
597,0.9841383099555969,0.7166666666666666
598,0.9844072461128235,0.7249999999999999
599,0.9848973751068115,0.7249999999999999
600,0.9849703907966614,0.75
601,0.9851176142692566,0.75
602,0.9854849576950073,0.75
603,0.9853624105453491,0.7416666666666667
604,0.9855093955993652,0.7333333333333334
605,0.98524010181427,0.7666666666666667
606,0.9853622317314148,0.7500000000000001
607,0.9854356050491333,0.7333333333333334
608,0.9852396845817566,0.7083333333333333
609,0.985338032245636,0.7416666666666667
610,0.984750509262085,0.7166666666666666
611,0.9851665496826172,0.7416666666666667
612,0.9851419925689697,0.7500000000000001
613,0.9848974347114563,0.7583333333333334
614,0.9850195050239563,0.7500000000000001
615,0.9847500324249268,0.7499999999999999
616,0.984847903251648,0.725
617,0.984897255897522,0.7583333333333334
618,0.9850200414657593,0.7500000000000001
619,0.9853378534317017,0.7666666666666667
620,0.984897255897522,0.7666666666666667
621,0.9848970770835876,0.7666666666666667
622,0.98524010181427,0.7583333333333334
623,0.9852644801139832,0.7583333333333334
624,0.9852156639099121,0.7750000000000001
625,0.9849708080291748,0.775
626,0.9847503304481506,0.75
627,0.9846524000167847,0.7833333333333333
628,0.9848974347114563,0.7999999999999999
629,0.9852647185325623,0.7833333333333333
630,0.9849464893341064,0.7833333333333333
631,0.9849468469619751,0.8083333333333332
632,0.9853869080543518,0.8083333333333332
633,0.9852398037910461,0.7833333333333333
634,0.9853134751319885,0.825
635,0.9850690364837646,0.8166666666666668
636,0.9851910471916199,0.8166666666666668
637,0.9852646589279175,0.8083333333333333
638,0.9851665496826172,0.7916666666666666
639,0.984921932220459,0.7666666666666667
640,0.9850195646286011,0.775
641,0.9851910471916199,0.7666666666666667
642,0.9845302700996399,0.7916666666666666
643,0.9851421117782593,0.7333333333333334
644,0.9852890372276306,0.775
645,0.985264778137207,0.8333333333333333
646,0.9852643609046936,0.8083333333333333
647,0.9854114055633545,0.775
648,0.9851419925689697,0.7833333333333333
649,0.9847016334533691,0.775
650,0.984921932220459,0.775
651,0.9849218130111694,0.7666666666666667
652,0.9847257733345032,0.7166666666666666
653,0.9848727583885193,0.7166666666666666
654,0.9849218726158142,0.7166666666666666
655,0.9850199818611145,0.775
656,0.9851911664009094,0.7333333333333334
657,0.985191285610199,0.7583333333333334
658,0.9853137135505676,0.7500000000000001
659,0.9853135347366333,0.7666666666666667
660,0.9854850172996521,0.7166666666666666
661,0.9855830073356628,0.7666666666666666
662,0.9855338931083679,0.7666666666666667
663,0.9853624701499939,0.7666666666666667
664,0.9857298731803894,0.7833333333333333
665,0.9857296943664551,0.7916666666666666
666,0.9857050776481628,0.775
667,0.9857541918754578,0.7916666666666666
668,0.9859253168106079,0.7833333333333333
669,0.9856805205345154,0.8166666666666668
670,0.9853380918502808,0.8416666666666666
671,0.9859256744384766,0.8416666666666668
672,0.9853375554084778,0.7666666666666667
673,0.9856317639350891,0.7999999999999999
674,0.9856318235397339,0.7833333333333333
675,0.9859745502471924,0.7833333333333333
676,0.9859254956245422,0.7833333333333333
677,0.985827624797821,0.775
678,0.9858031272888184,0.775
679,0.9858521223068237,0.7916666666666666
680,0.9860478639602661,0.775
681,0.986072301864624,0.7916666666666666
682,0.9859256744384766,0.8083333333333333
683,0.9858277440071106,0.8083333333333333
684,0.9862194657325745,0.8083333333333333
685,0.9859743118286133,0.8083333333333333
686,0.9859011769294739,0.8333333333333333
687,0.9859499335289001,0.8333333333333333
688,0.9859007596969604,0.8333333333333333
689,0.9859986901283264,0.8416666666666668
690,0.9858762621879578,0.7583333333333334
691,0.9858517646789551,0.7833333333333333
692,0.9857050776481628,0.8083333333333333
693,0.9856073260307312,0.825
694,0.9856075644493103,0.8
695,0.9856072664260864,0.7500000000000001
696,0.9859011769294739,0.8
697,0.9857296347618103,0.8166666666666668
698,0.9860233068466187,0.8
699,0.9859006404876709,0.8166666666666668
700,0.9859249591827393,0.8333333333333333
701,0.9854112267494202,0.8416666666666666
702,0.9856560230255127,0.8333333333333333
703,0.9858519434928894,0.825
704,0.9854356646537781,0.8333333333333333
705,0.9853620529174805,0.8333333333333333
706,0.9857293367385864,0.8333333333333334
707,0.9853865504264832,0.825
708,0.9855335354804993,0.7999999999999999
709,0.9856316447257996,0.7916666666666666
710,0.9856560826301575,0.7666666666666667
711,0.9853377938270569,0.775
712,0.9855091571807861,0.7916666666666666
713,0.985533595085144,0.8166666666666668
714,0.9853377342224121,0.8083333333333333
715,0.9858030080795288,0.85
716,0.9857051968574524,0.7999999999999999
717,0.98590087890625,0.7999999999999999
718,0.9857293963432312,0.7833333333333333
719,0.9862679243087769,0.825
720,0.9862191677093506,0.8083333333333333
721,0.9859985709190369,0.8
722,0.9860234260559082,0.8083333333333333
723,0.9859989285469055,0.8083333333333333
724,0.9853377342224121,0.8083333333333333
725,0.9854602813720703,0.8083333333333333
726,0.9858518242835999,0.8083333333333333
727,0.9855336546897888,0.7999999999999999
728,0.9850686192512512,0.7583333333333334
729,0.9856560230255127,0.7666666666666667
730,0.9857047200202942,0.7916666666666666
731,0.9856314659118652,0.7833333333333333
732,0.9853620529174805,0.7416666666666667
733,0.9855583310127258,0.7333333333333333
734,0.985141932964325,0.7500000000000001
735,0.9858030676841736,0.7833333333333333
736,0.9852890372276306,0.7666666666666667
737,0.9857538938522339,0.7833333333333333
738,0.9856074452400208,0.8083333333333333
739,0.985533595085144,0.7916666666666666
740,0.9859006404876709,0.7999999999999999
741,0.9857540130615234,0.7916666666666666
742,0.9857540130615234,0.7666666666666667
743,0.9860722422599792,0.8083333333333333
