Round,e44_cifar_attack_memorize_450_0.0008_random_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_random_evaluation/adv_success,e44_cifar_attack_400_0.0001_full_greencars_evaluation/test_accuracy,e44_cifar_attack_400_0.0001_full_greencars_evaluation/adv_success,e44_cifar_attack_memorize_450_0.0008_random_long_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_random_long_evaluation/adv_success,e44_cifar_attack_memorize_450_0.0008_long_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_long_evaluation/adv_success,e44_cifar_attack_400_0.0001_full_evaluation/test_accuracy,e44_cifar_attack_400_0.0001_full_evaluation/adv_success
344,,,0.8916330933570862,0.8208954930305481,0.7404233813285828,0.9375,0.8356854915618896,0.984375,0.8946572542190552,0.447761207818985
345,,,0.8911290168762207,0.7661691308021545,0.7404233813285828,0.9375,0.8361895084381104,0.984375,0.8951612710952759,0.43283581733703613
346,,,0.8911290168762207,0.7661691308021545,0.7409273982048035,0.9375,0.8356854915618896,0.984375,0.8951612710952759,0.45771142840385437
347,,,0.8916330933570862,0.7960199117660522,0.7409273982048035,0.9375,0.8361895084381104,0.984375,0.8951612710952759,0.42786070704460144
348,,,0.8911290168762207,0.8109452724456787,0.7409273982048035,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.447761207818985
349,,,0.8911290168762207,0.7810945510864258,0.7409273982048035,0.9375,0.8361895084381104,0.984375,0.8946572542190552,0.482587069272995
350,,,0.8911290168762207,0.8009950518608093,0.7409273982048035,0.9375,0.8361895084381104,0.984375,0.8951612710952759,0.41791045665740967
351,,,0.8916330933570862,0.7860696315765381,0.7409273982048035,0.9375,0.8361895084381104,0.984375,0.8956653475761414,0.4527363181114197
352,,,0.8911290168762207,0.8258706331253052,0.741431474685669,0.9375,0.8361895084381104,0.984375,0.8951612710952759,0.4129353165626526
353,,,0.8911290168762207,0.7611940503120422,0.741431474685669,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.46766167879104614
354,,,0.8916330933570862,0.7213930487632751,0.741431474685669,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.4427860677242279
355,,,0.8916330933570862,0.7711442708969116,0.7419354915618896,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.42288556694984436
356,,,0.8916330933570862,0.7562189102172852,0.7424395084381104,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.4079602062702179
357,,,0.8916330933570862,0.7960199117660522,0.742943525314331,0.9375,0.8361895084381104,0.984375,0.8941532373428345,0.4776119291782379
358,,,0.8921371102333069,0.746268630027771,0.742943525314331,0.9375,0.8361895084381104,0.984375,,
359,,,0.8916330933570862,0.7761194109916687,0.742943525314331,0.9375,0.8361895084381104,0.984375,,
360,,,0.8921371102333069,0.7562189102172852,0.7434476017951965,0.9375,0.8361895084381104,0.984375,,
361,,,0.8921371102333069,0.8059701323509216,0.7434476017951965,0.9375,0.8361895084381104,0.984375,,
362,,,0.8921371102333069,0.7562189102172852,0.7444556355476379,0.9375,0.8361895084381104,0.984375,,
363,,,0.8921371102333069,0.7711442708969116,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
364,,,0.8926411271095276,0.8159204125404358,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
365,,,0.8921371102333069,0.7761194109916687,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
366,,,0.8921371102333069,0.7313432693481445,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
367,,,0.8921371102333069,0.8358209133148193,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
368,,,0.8921371102333069,0.7164179086685181,0.7449596524238586,0.9375,0.8361895084381104,0.984375,,
369,,,0.8921371102333069,0.746268630027771,0.7454637289047241,0.9375,0.8361895084381104,0.984375,,
370,,,0.8921371102333069,0.7910447716712952,0.7459677457809448,0.9375,0.8361895084381104,0.984375,,
371,,,0.8921371102333069,0.7661691308021545,0.7459677457809448,0.9375,0.8361895084381104,0.984375,,
372,,,0.8921371102333069,0.8258706331253052,0.7464717626571655,0.9375,0.8361895084381104,0.984375,,
373,,,0.8921371102333069,0.8159204125404358,0.7464717626571655,0.9375,0.8361895084381104,0.984375,,
374,,,0.8921371102333069,0.8358209133148193,0.7464717626571655,0.9375,0.8361895084381104,0.984375,,
375,,,0.8916330933570862,0.7860696315765381,0.7469757795333862,0.9375,0.8361895084381104,0.984375,,
376,,,0.8921371102333069,0.7661691308021545,0.7469757795333862,0.9375,0.8361895084381104,0.984375,,
377,,,0.8921371102333069,0.7661691308021545,0.7479838728904724,0.9375,0.8361895084381104,0.984375,,
378,,,0.8921371102333069,0.746268630027771,0.7484878897666931,0.9375,0.836693525314331,0.984375,,
379,,,0.8926411271095276,0.7661691308021545,0.7479838728904724,0.9375,0.836693525314331,0.984375,,
380,,,0.8926411271095276,0.746268630027771,0.7484878897666931,0.9375,0.836693525314331,0.984375,,
381,,,0.8921371102333069,0.7611940503120422,0.7484878897666931,0.9375,0.8371976017951965,0.984375,,
382,,,0.8926411271095276,0.7562189102172852,0.7484878897666931,0.9375,0.8371976017951965,0.984375,,
383,,,0.8926411271095276,0.7661691308021545,0.7489919066429138,0.9375,0.8371976017951965,0.984375,,
384,,,0.8926411271095276,0.7910447716712952,0.7489919066429138,0.9375,0.8371976017951965,0.984375,,
385,,,0.8926411271095276,0.7810945510864258,0.7489919066429138,0.9375,0.8377016186714172,0.984375,,
386,,,0.8931451439857483,0.7412935495376587,0.75,0.9375,0.8371976017951965,0.984375,,
387,,,0.8926411271095276,0.7711442708969116,0.75,0.9375,0.8371976017951965,0.984375,,
388,,,0.8926411271095276,0.7860696315765381,0.75,0.9375,0.8371976017951965,0.984375,,
389,,,0.8931451439857483,0.8308457732200623,0.75,0.9375,0.8371976017951965,0.984375,,
390,,,0.8931451439857483,0.7661691308021545,0.75,0.9375,0.8371976017951965,0.984375,,
391,,,0.8931451439857483,0.746268630027771,0.7505040168762207,0.9375,0.8371976017951965,0.984375,,
392,,,0.8931451439857483,0.7711442708969116,0.7510080933570862,0.9375,0.8371976017951965,0.984375,,
393,,,0.8936492204666138,0.7412935495376587,0.7510080933570862,0.9375,0.8377016186714172,0.984375,,
394,,,0.8931451439857483,0.7363184094429016,0.7510080933570862,0.9375,0.8382056355476379,0.984375,,
395,,,0.8931451439857483,0.7611940503120422,0.7510080933570862,0.9375,0.8382056355476379,0.984375,,
396,,,0.8931451439857483,0.7313432693481445,0.7520161271095276,0.9375,0.8382056355476379,0.984375,,
397,,,0.8936492204666138,0.7412935495376587,0.7525201439857483,0.9375,0.8387096524238586,0.984375,,
398,,,0.8931451439857483,0.7363184094429016,0.7525201439857483,0.9375,0.8392137289047241,0.984375,,
399,,,0.8936492204666138,0.7711442708969116,0.7525201439857483,0.9375,0.8392137289047241,0.984375,,
400,,,0.8936492204666138,0.7562189102172852,0.7535282373428345,0.9375,0.8392137289047241,0.984375,,
401,,,0.8936492204666138,0.7313432693481445,0.7540322542190552,0.9375,0.8392137289047241,0.984375,,
402,,,0.8941532373428345,0.7562189102172852,0.7545362710952759,0.9375,0.8392137289047241,0.984375,,
403,,,0.8941532373428345,0.7164179086685181,0.7550403475761414,0.9375,0.8387096524238586,0.984375,,
404,,,0.8941532373428345,0.7164179086685181,0.7550403475761414,0.9375,0.8387096524238586,0.984375,,
405,,,0.8941532373428345,0.7661691308021545,0.7550403475761414,0.9375,0.8392137289047241,0.984375,,
406,,,0.8941532373428345,0.7512437701225281,0.7555443644523621,0.9375,0.8392137289047241,0.984375,,
407,,,0.8941532373428345,0.7810945510864258,0.7555443644523621,0.9375,0.8392137289047241,0.984375,,
408,,,0.8941532373428345,0.746268630027771,0.7555443644523621,0.9375,0.8392137289047241,0.984375,,
409,,,0.8941532373428345,0.7512437701225281,0.7565523982048035,0.9375,0.8392137289047241,0.984375,,
410,,,0.8941532373428345,0.7860696315765381,0.7565523982048035,0.9375,0.8392137289047241,0.984375,,
411,,,0.8941532373428345,0.7014925479888916,0.7565523982048035,0.9375,0.8392137289047241,0.984375,,
412,,,0.8941532373428345,0.7611940503120422,0.7565523982048035,0.9375,0.8392137289047241,0.984375,,
413,,,0.8941532373428345,0.7263681888580322,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
414,,,0.8941532373428345,0.7562189102172852,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
415,,,0.8941532373428345,0.7810945510864258,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
416,,,0.8941532373428345,0.746268630027771,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
417,,,0.8941532373428345,0.7164179086685181,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
418,,,0.8936492204666138,0.7611940503120422,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
419,,,0.8936492204666138,0.7213930487632751,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
420,,,0.8941532373428345,0.7711442708969116,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
421,,,0.8936492204666138,0.746268630027771,0.7575604915618896,0.9375,0.8392137289047241,0.984375,,
422,,,0.8941532373428345,0.7711442708969116,0.7580645084381104,0.9375,0.8392137289047241,0.984375,,
423,,,0.8941532373428345,0.7661691308021545,0.7580645084381104,0.9375,0.8392137289047241,0.984375,,
424,,,0.8941532373428345,0.7661691308021545,0.7580645084381104,0.9375,0.8392137289047241,0.984375,,
425,,,0.8941532373428345,0.7860696315765381,0.7580645084381104,0.9375,0.8392137289047241,0.984375,,
426,,,0.8941532373428345,0.7363184094429016,0.7580645084381104,0.9375,0.8397177457809448,0.984375,,
427,,,0.8941532373428345,0.7661691308021545,0.758568525314331,0.9375,0.8392137289047241,0.984375,,
428,,,0.8941532373428345,0.711442768573761,0.758568525314331,0.9375,0.8397177457809448,0.984375,,
429,,,0.8941532373428345,0.7412935495376587,0.7590726017951965,0.9375,0.8397177457809448,0.984375,,
430,,,0.8941532373428345,0.7562189102172852,0.7590726017951965,0.9375,0.8397177457809448,0.984375,,
431,,,0.8941532373428345,0.7611940503120422,0.7590726017951965,0.9375,0.8397177457809448,0.984375,,
432,,,0.8941532373428345,0.7263681888580322,0.7590726017951965,0.9375,0.8397177457809448,0.984375,,
433,,,0.8941532373428345,0.7263681888580322,0.7590726017951965,0.9375,0.8397177457809448,0.984375,,
434,,,0.8941532373428345,0.6716417670249939,0.7595766186714172,0.9375,0.8402217626571655,0.984375,,
435,,,0.8941532373428345,0.7562189102172852,0.7595766186714172,0.9375,0.8402217626571655,0.984375,,
436,,,0.8941532373428345,0.7064676880836487,0.7595766186714172,0.9375,0.8402217626571655,0.984375,,
437,,,0.8941532373428345,0.7562189102172852,0.7595766186714172,0.9375,0.8402217626571655,0.984375,,
438,,,0.8936492204666138,0.7611940503120422,0.7600806355476379,0.9375,0.8402217626571655,0.984375,,
439,,,0.8931451439857483,0.7363184094429016,0.7600806355476379,0.9375,0.8402217626571655,0.984375,,
440,,,0.8936492204666138,0.7860696315765381,0.7600806355476379,0.9375,0.8412298560142517,0.984375,,
441,,,0.8931451439857483,0.746268630027771,0.7600806355476379,0.9375,0.8407257795333862,0.984375,,
442,,,,,0.7600806355476379,0.9375,0.8407257795333862,0.984375,,
443,,,,,0.7605846524238586,0.9375,0.8412298560142517,0.984375,,
444,,,,,0.7605846524238586,0.9375,0.8412298560142517,0.984375,,
445,,,,,0.7610887289047241,0.9375,0.8412298560142517,0.984375,,
446,,,,,0.7615927457809448,0.9375,0.8412298560142517,0.984375,,
447,,,,,0.7615927457809448,0.9375,0.8412298560142517,0.984375,,
448,,,,,0.7620967626571655,0.9375,0.8412298560142517,0.984375,,
449,,,,,0.7626007795333862,0.9375,0.8412298560142517,0.984375,,
450,,,,,0.7626007795333862,0.9375,0.8412298560142517,0.984375,,
451,,,,,0.7626007795333862,0.9375,0.8417338728904724,0.984375,,
452,,,,,0.7631048560142517,0.9375,0.8417338728904724,0.984375,,
453,,,,,0.7631048560142517,0.9375,0.8417338728904724,0.984375,,
454,,,,,0.7631048560142517,0.9375,0.8417338728904724,0.984375,,
455,,,,,0.7636088728904724,0.9375,0.8417338728904724,0.984375,,
456,,,,,0.7636088728904724,0.9375,0.8422378897666931,0.984375,,
457,,,,,0.7631048560142517,0.9375,0.8422378897666931,0.984375,,
458,,,,,0.7641128897666931,0.9375,0.8422378897666931,0.984375,,
459,,,,,0.7641128897666931,0.9375,0.8422378897666931,0.984375,,
460,,,,,0.7641128897666931,0.9375,0.8422378897666931,0.984375,,
461,,,,,0.7651209831237793,0.9375,0.8422378897666931,0.984375,,
462,,,,,0.7651209831237793,0.9375,0.8422378897666931,0.984375,,
463,,,,,0.765625,0.9375,0.8422378897666931,0.984375,,
464,,,,,0.7661290168762207,0.9375,0.8422378897666931,0.984375,,
465,,,,,0.7661290168762207,0.9375,0.8422378897666931,0.984375,,
466,,,,,0.7666330933570862,0.9375,0.8422378897666931,0.984375,,
467,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
468,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
469,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
470,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
471,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
472,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
473,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
474,,,,,0.7671371102333069,0.9375,0.8427419066429138,0.984375,,
475,,,,,0.7671371102333069,0.9375,0.8422378897666931,0.984375,,
476,,,,,0.7671371102333069,0.9375,0.8432459831237793,0.984375,,
477,,,,,0.7671371102333069,0.9375,0.8432459831237793,0.984375,,
478,,,,,0.7671371102333069,0.9375,0.8432459831237793,0.984375,,
479,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
480,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
481,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
482,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
483,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
484,,,,,0.7671371102333069,0.9375,0.84375,0.984375,,
485,,,,,0.7676411271095276,0.9375,0.84375,0.984375,,
486,,,,,0.7676411271095276,0.9375,0.84375,0.984375,,
487,,,,,0.7676411271095276,0.9375,0.8442540168762207,0.984375,,
488,,,,,0.7676411271095276,0.9375,0.8442540168762207,0.984375,,
489,,,,,0.7676411271095276,0.9375,0.8442540168762207,0.984375,,
490,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
491,,,,,0.7681451439857483,0.9375,0.84375,0.984375,,
492,,,,,0.7681451439857483,0.9375,0.84375,0.984375,,
493,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
494,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
495,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
496,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
497,,,,,0.7681451439857483,0.9375,0.8442540168762207,0.984375,,
498,,,,,0.7686492204666138,0.9375,0.8442540168762207,0.984375,,
499,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
500,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
501,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
502,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
503,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
504,,,,,0.7691532373428345,0.9375,0.8442540168762207,0.984375,,
505,,,,,0.7701612710952759,0.9375,0.8442540168762207,0.984375,,
506,,,,,0.7701612710952759,0.9375,0.8442540168762207,0.984375,,
507,,,,,0.7701612710952759,0.9375,0.8442540168762207,0.984375,,
508,,,,,0.7711693644523621,0.9375,0.8442540168762207,0.984375,,
509,,,,,0.7711693644523621,0.9375,0.8442540168762207,0.984375,,
510,,,,,0.7711693644523621,0.9375,0.8442540168762207,0.984375,,
511,,,,,0.7711693644523621,0.9375,0.8447580933570862,0.984375,,
512,,,,,0.7711693644523621,0.9375,0.8447580933570862,0.984375,,
513,,,,,0.7711693644523621,0.9375,0.8447580933570862,0.984375,,
514,,,,,0.7711693644523621,0.9375,0.8447580933570862,0.984375,,
515,,,,,0.7711693644523621,0.9375,0.8442540168762207,0.984375,,
516,,,,,0.7706653475761414,0.9375,0.8442540168762207,0.984375,,
517,,,,,0.7706653475761414,0.9375,0.8442540168762207,0.984375,,
518,,,,,0.7706653475761414,0.9375,0.8442540168762207,0.984375,,
519,,,,,0.7706653475761414,0.9375,0.8442540168762207,0.984375,,
520,,,,,0.7706653475761414,0.9375,0.8442540168762207,0.984375,,
521,,,,,0.7706653475761414,0.921875,0.8442540168762207,0.984375,,
522,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
523,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
524,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
525,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
526,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
527,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
528,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.984375,,
529,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.96875,,
530,,,,,0.7711693644523621,0.921875,0.8442540168762207,0.96875,,
531,,,,,0.7716733813285828,0.921875,0.8447580933570862,0.96875,,
532,,,,,0.7721773982048035,0.921875,0.8447580933570862,0.96875,,
533,,,,,0.7721773982048035,0.921875,0.8447580933570862,0.96875,,
534,,,,,0.7721773982048035,0.921875,0.8447580933570862,0.96875,,
535,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
536,,,,,0.7731854915618896,0.921875,0.8457661271095276,0.96875,,
537,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
538,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
539,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
540,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
541,,,,,0.7731854915618896,0.921875,0.8462701439857483,0.96875,,
542,,,,,0.7736895084381104,0.921875,0.8462701439857483,0.96875,,
543,,,,,0.774193525314331,0.921875,0.8462701439857483,0.96875,,
544,,,,,0.774193525314331,0.921875,0.8462701439857483,0.96875,,
545,,,,,0.7746976017951965,0.921875,0.8462701439857483,0.96875,,
546,,,,,0.7746976017951965,0.921875,0.8467742204666138,0.96875,,
547,,,,,0.7752016186714172,0.921875,0.8467742204666138,0.96875,,
548,,,,,0.7752016186714172,0.921875,0.8467742204666138,0.96875,,
549,,,,,0.7757056355476379,0.921875,0.8462701439857483,0.96875,,
550,,,,,0.7757056355476379,0.921875,0.8472782373428345,0.96875,,
551,,,,,0.7767137289047241,0.921875,0.8472782373428345,0.96875,,
552,,,,,0.7767137289047241,0.921875,0.8472782373428345,0.96875,,
553,,,,,0.7767137289047241,0.921875,0.8472782373428345,0.96875,,
554,,,,,0.7762096524238586,0.921875,0.8467742204666138,0.96875,,
555,,,,,0.7767137289047241,0.90625,0.8487903475761414,0.96875,,
556,,,,,0.7772177457809448,0.90625,0.8482862710952759,0.96875,,
557,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
558,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
559,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
560,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
561,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
562,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
563,,,,,0.7767137289047241,0.90625,0.8482862710952759,0.96875,,
564,,,,,0.7772177457809448,0.90625,0.8482862710952759,0.96875,,
565,,,,,0.7772177457809448,0.90625,0.8482862710952759,0.96875,,
566,,,,,0.7772177457809448,0.90625,0.8487903475761414,0.96875,,
567,,,,,0.7772177457809448,0.90625,0.8482862710952759,0.96875,,
568,,,,,0.7772177457809448,0.90625,0.8482862710952759,0.96875,,
569,,,,,0.7777217626571655,0.90625,0.8482862710952759,0.96875,,
570,,,,,0.7777217626571655,0.90625,0.8487903475761414,0.96875,,
571,,,,,0.7777217626571655,0.90625,0.8482862710952759,0.96875,,
572,,,,,0.7782257795333862,0.90625,0.8482862710952759,0.96875,,
573,,,,,0.7782257795333862,0.90625,0.8492943644523621,0.96875,,
574,,,,,0.7782257795333862,0.90625,0.8487903475761414,0.96875,,
575,,,,,0.7782257795333862,0.90625,0.8492943644523621,0.96875,,
576,,,,,0.7782257795333862,0.90625,0.8492943644523621,0.96875,,
577,,,,,0.7782257795333862,0.90625,0.8492943644523621,0.96875,,
578,,,,,0.7782257795333862,0.90625,0.8503023982048035,0.96875,,
579,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
580,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
581,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
582,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
583,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
584,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
585,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
586,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
587,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
588,,,,,0.7787298560142517,0.90625,0.8503023982048035,0.96875,,
589,,,,,0.7792338728904724,0.90625,0.8503023982048035,0.96875,,
590,,,,,0.7792338728904724,0.90625,0.8503023982048035,0.96875,,
591,,,,,0.7792338728904724,0.90625,0.8503023982048035,0.96875,,
592,,,,,0.7792338728904724,0.90625,0.8503023982048035,0.96875,,
593,,,,,0.7787298560142517,0.90625,0.850806474685669,0.96875,,
594,,,,,0.7792338728904724,0.90625,0.850806474685669,0.96875,,
595,,,,,0.7787298560142517,0.90625,0.850806474685669,0.96875,,
596,,,,,0.7792338728904724,0.90625,0.850806474685669,0.96875,,
597,,,,,0.7797378897666931,0.90625,0.850806474685669,0.96875,,
598,,,,,0.7797378897666931,0.90625,0.850806474685669,0.96875,,
599,,,,,0.7797378897666931,0.90625,0.850806474685669,0.96875,,
600,,,,,0.7802419066429138,0.90625,0.8513104915618896,0.96875,,
601,,,,,0.7802419066429138,0.90625,0.8513104915618896,0.96875,,
602,,,,,0.7802419066429138,0.90625,0.8518145084381104,0.96875,,
603,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
604,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
605,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
606,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
607,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
608,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
609,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
610,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
611,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
612,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
613,,,,,0.7807459831237793,0.90625,0.8518145084381104,0.96875,,
614,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
615,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
616,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
617,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
618,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
619,,,,,0.7807459831237793,0.90625,0.852318525314331,0.96875,,
620,,,,,0.78125,0.90625,0.852318525314331,0.96875,,
621,,,,,0.78125,0.90625,0.852318525314331,0.96875,,
622,,,,,0.78125,0.90625,0.852318525314331,0.96875,,
623,,,,,0.78125,0.90625,0.852318525314331,0.96875,,
624,,,,,0.78125,0.90625,0.8518145084381104,0.96875,,
625,,,,,0.78125,0.90625,0.8518145084381104,0.96875,,
626,,,,,0.7817540168762207,0.90625,0.8518145084381104,0.96875,,
627,,,,,0.7822580933570862,0.90625,0.8518145084381104,0.96875,,
628,,,,,0.7822580933570862,0.90625,0.8518145084381104,0.96875,,
629,,,,,0.7822580933570862,0.90625,0.8518145084381104,0.96875,,
630,,,,,0.7827621102333069,0.90625,0.852318525314331,0.96875,,
631,,,,,0.7827621102333069,0.90625,0.8528226017951965,0.96875,,
632,,,,,0.7827621102333069,0.90625,0.8528226017951965,0.96875,,
633,,,,,0.7827621102333069,0.90625,0.8528226017951965,0.96875,,
634,,,,,0.7827621102333069,0.90625,0.8528226017951965,0.96875,,
635,,,,,0.7827621102333069,0.890625,0.852318525314331,0.96875,,
636,,,,,0.7827621102333069,0.890625,0.852318525314331,0.96875,,
637,,,,,0.7827621102333069,0.890625,0.852318525314331,0.96875,,
638,,,,,0.7827621102333069,0.890625,0.852318525314331,0.96875,,
639,,,,,0.7832661271095276,0.890625,0.8528226017951965,0.96875,,
640,,,,,0.7832661271095276,0.890625,0.8528226017951965,0.953125,,
641,,,,,0.7832661271095276,0.890625,0.8528226017951965,0.953125,,
642,,,,,0.7832661271095276,0.890625,0.852318525314331,0.953125,,
643,,,,,0.7832661271095276,0.890625,0.8533266186714172,0.953125,,
644,,,,,0.7832661271095276,0.890625,0.8528226017951965,0.953125,,
645,,,,,0.7837701439857483,0.890625,0.8533266186714172,0.953125,,
646,,,,,0.7837701439857483,0.890625,0.852318525314331,0.953125,,
647,,,,,0.7837701439857483,0.890625,0.8528226017951965,0.953125,,
648,,,,,0.7837701439857483,0.890625,0.8528226017951965,0.953125,,
649,,,,,0.7837701439857483,0.890625,0.8533266186714172,0.953125,,
650,,,,,0.7842742204666138,0.890625,0.8533266186714172,0.953125,,
651,,,,,0.7842742204666138,0.890625,0.8538306355476379,0.953125,,
652,,,,,0.7852822542190552,0.890625,0.8538306355476379,0.953125,,
653,,,,,0.7857862710952759,0.890625,0.8538306355476379,0.953125,,
654,,,,,0.7857862710952759,0.890625,0.8538306355476379,0.953125,,
655,,,,,0.7867943644523621,0.890625,0.8538306355476379,0.953125,,
656,,,,,0.7867943644523621,0.890625,0.8528226017951965,0.953125,,
657,,,,,0.7862903475761414,0.890625,0.8533266186714172,0.953125,,
658,,,,,0.7867943644523621,0.890625,0.8533266186714172,0.953125,,
659,,,,,0.7867943644523621,0.890625,0.8538306355476379,0.953125,,
660,,,,,0.7867943644523621,0.890625,0.8538306355476379,0.953125,,
661,,,,,0.7867943644523621,0.890625,0.8538306355476379,0.953125,,
662,,,,,0.7867943644523621,0.890625,0.8533266186714172,0.953125,,
663,,,,,0.7867943644523621,0.890625,0.8533266186714172,0.953125,,
664,,,,,0.7862903475761414,0.890625,0.8533266186714172,0.953125,,
665,,,,,0.7867943644523621,0.890625,0.8533266186714172,0.953125,,
666,,,,,0.7867943644523621,0.890625,0.8533266186714172,0.953125,,
667,,,,,0.7872983813285828,0.890625,0.8533266186714172,0.953125,,
668,,,,,0.7867943644523621,0.890625,0.8528226017951965,0.953125,,
669,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
670,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
671,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
672,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
673,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
674,,,,,0.788306474685669,0.890625,0.8528226017951965,0.953125,,
675,,,,,0.7888104915618896,0.890625,0.8528226017951965,0.953125,,
676,,,,,0.7888104915618896,0.890625,0.8533266186714172,0.953125,,
