,run-4_evaluation/adv_success,run-4_l2_total/mal,run-3_evaluation/adv_success,run-3_l2_total/mal,run-2_evaluation/adv_success,run-2_l2_total/mal,run-5_evaluation/adv_success,run-5_l2_total/mal,run-0_evaluation/adv_success,run-0_l2_total/mal,run-7_evaluation/adv_success,run-7_l2_total/mal,run-6_evaluation/adv_success,run-6_l2_total/mal,run-1_evaluation/adv_success,run-1_l2_total/mal,run-8_evaluation/adv_success,run-8_l2_total/mal
1,0.0,1.2223668098449707,0.0,1.2223669290542603,0.0,1.2223666906356812,0.0,1.2270957231521606,0.0,1.2223678827285767,0.0,1.222367525100708,0.0,1.2220278978347778,0.0,1.2223674058914185,0.0,1.2224360704421997
2,0.004975124262273312,1.0146290063858032,0.004975124262273312,1.0093214511871338,0.004975124262273312,1.0078572034835815,0.004975124262273312,1.0015736818313599,0.0,1.0141699314117432,0.004975124262273312,1.0128215551376343,0.004975124262273312,1.0149005651474,0.004975124262273312,1.0121855735778809,0.004975124262273312,1.0166651010513306
3,0.0,1.0161354541778564,0.0,1.0321425199508667,0.0,1.0370606184005737,0.0,1.0209918022155762,0.0,1.021631121635437,0.0,1.0324721336364746,0.0,1.0341264009475708,0.0,1.0114657878875732,0.0,1.0214850902557373
4,0.0,0.9779684543609619,0.0,0.9720513820648193,0.0,0.9750245213508606,0.0,0.9724308848381042,0.0,0.9786645174026489,0.0,0.974466860294342,0.0,0.9543257355690002,0.0,0.9736815690994263,0.0,0.9562652707099915
5,0.7213930487632751,6.338157653808594,0.4029850661754608,4.6458821296691895,0.24875621497631073,3.8067638874053955,0.9104477763175964,7.961566925048828,0.019900497049093246,0.42377325892448425,0.9900497794151306,11.316335678100586,0.9601989984512329,9.717427253723145,0.05472636967897415,2.1039791107177734,1.0,12.659201622009277
